"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.053682654E0,-7.481880486E-2,3.776853085E-1,9.780912399E0,9.788487698E0
5.056203539E0,-7.960720360E-2,3.824737072E-1,9.776124001E0,9.783926815E0
5.058724425E0,-7.003039867E-2,3.776853085E-1,9.776124001E0,9.783667560E0
5.061245310E0,-6.045359373E-2,3.968389332E-1,9.776124001E0,9.784361821E0
5.063766196E0,-7.481880486E-2,4.016273320E-1,9.771335602E0,9.779872280E0
5.066287081E0,-7.003039867E-2,3.872621357E-1,9.776124001E0,9.784041940E0
5.068807966E0,-7.003039867E-2,3.872621357E-1,9.776124001E0,9.784041940E0
5.071328852E0,-7.481880486E-2,3.824737072E-1,9.785700798E0,9.793458230E0
5.073849477E0,-7.960720360E-2,3.824737072E-1,9.790489197E0,9.798280571E0
5.076370102E0,-7.003039867E-2,3.920505345E-1,9.795277596E0,9.803370392E0
5.078890727E0,-7.481880486E-2,3.920505345E-1,9.790489197E0,9.798621341E0
5.081411352E0,-7.003039867E-2,3.824737072E-1,9.795277596E0,9.802992072E0
5.083931977E0,-6.524199992E-2,3.872621357E-1,9.790489197E0,9.798362475E0
5.086452602E0,-7.960720360E-2,3.968389332E-1,9.804854393E0,9.813204783E0
5.088973227E0,-7.003039867E-2,3.824737072E-1,9.809642792E0,9.817345980E0
5.091493852E0,-7.481880486E-2,3.728969097E-1,9.800065994E0,9.807443268E0
5.094014477E0,-7.481880486E-2,3.537433147E-1,9.780912399E0,9.787593144E0
5.096535154E0,-8.439560980E-2,3.728969097E-1,9.800065994E0,9.807521003E0
5.099055883E0,-7.481880486E-2,3.920505345E-1,9.790489197E0,9.798621341E0
5.101576612E0,-6.524199992E-2,4.016273320E-1,9.800065994E0,9.808509292E0
5.104097341E0,-6.524199992E-2,3.968389332E-1,9.795277596E0,9.803530019E0
5.106618071E0,-7.481880486E-2,3.920505345E-1,9.790489197E0,9.798621341E0
5.109138800E0,-7.960720360E-2,3.920505345E-1,9.800065994E0,9.808227894E0
5.111659529E0,-8.439560980E-2,3.920505345E-1,9.809642792E0,9.817836724E0
5.114179841E0,-7.003039867E-2,3.968389332E-1,9.800065994E0,9.808347409E0
5.116700154E0,-6.045359373E-2,3.872621357E-1,9.790489197E0,9.798331762E0
5.119220466E0,-6.524199992E-2,3.872621357E-1,9.785700798E0,9.793577926E0
5.121740779E0,-6.045359373E-2,3.920505345E-1,9.756970406E0,9.765030965E0
5.124261144E0,-6.524199992E-2,3.872621357E-1,9.776124001E0,9.784008839E0
5.126781560E0,-8.918401599E-2,3.920505345E-1,9.795277596E0,9.803525926E0
5.129302029E0,-8.439560980E-2,3.728969097E-1,9.785700798E0,9.793166742E0
5.131822550E0,-7.960720360E-2,3.776853085E-1,9.785700798E0,9.793310146E0
5.134343123E0,-7.481880486E-2,3.872621357E-1,9.809642792E0,9.817569023E0
5.136863748E0,-6.524199992E-2,3.872621357E-1,9.800065994E0,9.807931585E0
5.139384425E0,-6.524199992E-2,3.728969097E-1,9.790489197E0,9.797805231E0
5.141905154E0,-6.524199992E-2,3.824737072E-1,9.800065994E0,9.807743683E0
5.144425935E0,-7.003039867E-2,3.920505345E-1,9.795277596E0,9.803370392E0
5.146946769E0,-7.960720360E-2,3.872621357E-1,9.780912399E0,9.788899664E0
5.149467654E0,-8.439560980E-2,3.872621357E-1,9.780912399E0,9.788939776E0
5.151988591E0,-7.481880486E-2,3.920505345E-1,9.785700798E0,9.793836918E0
5.154509581E0,-9.397241473E-2,4.016273320E-1,9.780912399E0,9.789605850E0
5.157030623E0,-7.481880486E-2,3.872621357E-1,9.780912399E0,9.788861894E0
5.159551664E0,-6.524199992E-2,3.728969097E-1,9.785700798E0,9.793020409E0
5.162072706E0,-7.960720360E-2,3.776853085E-1,9.795277596E0,9.802879509E0
5.164593748E0,-7.481880486E-2,3.681085110E-1,9.795277596E0,9.802477488E0
5.167114633E0,-6.045359373E-2,3.920505345E-1,9.800065994E0,9.808091137E0
5.169635310E0,-7.481880486E-2,3.824737072E-1,9.790489197E0,9.798242837E0
5.172155831E0,-7.481880486E-2,3.968389332E-1,9.795277596E0,9.803598429E0
5.174676352E0,-7.003039867E-2,3.920505345E-1,9.800065994E0,9.808154840E0
5.177196821E0,-7.003039867E-2,3.872621357E-1,9.800065994E0,9.807964606E0
5.179717133E0,-6.524199992E-2,3.824737072E-1,9.809642792E0,9.817312991E0
5.182237446E0,-7.481880486E-2,3.728969097E-1,9.776124001E0,9.783519328E0
5.184757810E0,-7.960720360E-2,3.728969097E-1,9.795277596E0,9.802696190E0
5.187278227E0,-9.397241473E-2,3.776853085E-1,9.790489197E0,9.798222069E0
5.189798748E0,-7.481880486E-2,3.585317135E-1,9.804854393E0,9.811692643E0
5.192319373E0,-7.003039867E-2,3.633201122E-1,9.809642792E0,9.816618433E0
5.194840102E0,-6.524199992E-2,3.728969097E-1,9.809642792E0,9.816944551E0
5.197360883E0,-7.003039867E-2,3.872621357E-1,9.804854393E0,9.812749150E0
5.199881716E0,-7.960720360E-2,3.824737072E-1,9.814431190E0,9.822203573E0
5.202402602E0,-7.481880486E-2,3.776853085E-1,9.814431190E0,9.821980637E0
5.204923487E0,-6.524199992E-2,3.968389332E-1,9.800065994E0,9.808314389E0
5.207444373E0,-6.524199992E-2,3.872621357E-1,9.795277596E0,9.803147028E0
5.209965258E0,-6.524199992E-2,3.728969097E-1,9.800065994E0,9.807374884E0
5.212486144E0,-6.524199992E-2,3.681085110E-1,9.795277596E0,9.802409070E0
5.215006925E0,-6.045359373E-2,3.824737072E-1,9.790489197E0,9.798143676E0
5.217527446E0,-6.045359373E-2,3.824737072E-1,9.776124001E0,9.783789718E0
5.220047862E0,-7.960720360E-2,3.872621357E-1,9.795277596E0,9.803253156E0
5.222568279E0,-7.481880486E-2,3.824737072E-1,9.800065994E0,9.807812064E0
5.225088696E0,-7.960720360E-2,3.872621357E-1,9.800065994E0,9.808037661E0
5.227609112E0,-7.960720360E-2,3.681085110E-1,9.776124001E0,9.783375780E0
5.230129529E0,-8.918401599E-2,3.728969097E-1,9.761758804E0,9.769285585E0
5.232649946E0,-7.960720360E-2,3.920505345E-1,9.785700798E0,9.793874669E0
5.235170362E0,-8.439560980E-2,3.968389332E-1,9.790489197E0,9.798891900E0
5.237690831E0,-8.439560980E-2,3.824737072E-1,9.809642792E0,9.817458961E0
5.240211352E0,-7.003039867E-2,3.728969097E-1,9.795277596E0,9.802623095E0
5.242731925E0,-6.045359373E-2,3.776853085E-1,9.790489197E0,9.797957927E0
5.245252550E0,-5.566519126E-2,3.681085110E-1,9.790489197E0,9.797565065E0
5.247773175E0,-6.524199992E-2,3.728969097E-1,9.785700798E0,9.793020409E0
5.250293852E0,-7.003039867E-2,3.776853085E-1,9.780912399E0,9.788452268E0
5.252814581E0,-6.045359373E-2,3.681085110E-1,9.785700798E0,9.792808516E0
5.255335362E0,-7.481880486E-2,3.776853085E-1,9.785700798E0,9.793272393E0
5.257856196E0,-6.524199992E-2,3.824737072E-1,9.795277596E0,9.802959034E0
5.260377081E0,-7.960720360E-2,3.920505345E-1,9.785700798E0,9.793874669E0
5.262898019E0,-8.439560980E-2,3.920505345E-1,9.766547203E0,9.774777261E0
5.265419008E0,-7.960720360E-2,3.968389332E-1,9.785700798E0,9.794067518E0
5.267940050E0,-6.524199992E-2,3.824737072E-1,9.780912399E0,9.788605111E0
5.270461091E0,-5.566519126E-2,3.728969097E-1,9.795277596E0,9.802530994E0
5.272981769E0,-7.481880486E-2,3.776853085E-1,9.819219589E0,9.826765357E0
5.275502289E0,-7.003039867E-2,3.872621357E-1,9.819219589E0,9.827102806E0
5.278022810E0,-7.003039867E-2,3.776853085E-1,9.809642792E0,9.817160595E0
5.280543331E0,-8.439560980E-2,3.824737072E-1,9.785700798E0,9.793536076E0
5.283063852E0,-7.003039867E-2,3.872621357E-1,9.771335602E0,9.779257419E0
5.285584373E0,-7.960720360E-2,3.872621357E-1,9.780912399E0,9.788899664E0
5.288104894E0,-7.960720360E-2,3.872621357E-1,9.800065994E0,9.808037661E0
5.290625414E0,-8.439560980E-2,3.776853085E-1,9.795277596E0,9.802919564E0
5.293145935E0,-8.439560980E-2,3.872621357E-1,9.790489197E0,9.798508728E0
5.295666456E0,-7.003039867E-2,4.064157307E-1,9.785700798E0,9.794387072E0
5.298186977E0,-7.003039867E-2,3.920505345E-1,9.790489197E0,9.798585949E0
5.300707498E0,-7.481880486E-2,3.776853085E-1,9.790489197E0,9.798057091E0
5.303228019E0,-5.087678507E-2,3.728969097E-1,9.800065994E0,9.807289842E0
5.305748539E0,-4.608838260E-2,3.776853085E-1,9.795277596E0,9.802664612E0
5.308269060E0,-6.524199992E-2,3.824737072E-1,9.790489197E0,9.798174390E0
5.310789581E0,-8.439560980E-2,3.872621357E-1,9.771335602E0,9.779370840E0
5.313310102E0,-8.439560980E-2,3.824737072E-1,9.771335602E0,9.779182389E0
5.315830623E0,-7.481880486E-2,3.776853085E-1,9.785700798E0,9.793272393E0
5.318351144E0,-7.960720360E-2,3.872621357E-1,9.795277596E0,9.803253156E0
5.320871664E0,-8.439560980E-2,3.872621357E-1,9.780912399E0,9.788939776E0
5.323392185E0,-7.960720360E-2,3.920505345E-1,9.785700798E0,9.793874669E0
5.325912706E0,-7.960720360E-2,3.968389332E-1,9.795277596E0,9.803636143E0
5.328433227E0,-6.524199992E-2,4.016273320E-1,9.795277596E0,9.803725017E0
5.330953748E0,-7.481880486E-2,4.016273320E-1,9.809642792E0,9.818146163E0
5.333474269E0,-7.481880486E-2,3.968389332E-1,9.800065994E0,9.808382766E0
5.335994789E0,-7.960720360E-2,3.824737072E-1,9.790489197E0,9.798280571E0
5.338515310E0,-6.524199992E-2,3.824737072E-1,9.771335602E0,9.779035847E0
5.341035883E0,-7.960720360E-2,3.872621357E-1,9.800065994E0,9.808037661E0
5.343556508E0,-7.481880486E-2,3.920505345E-1,9.785700798E0,9.793836918E0
5.346077185E0,-7.003039867E-2,4.016273320E-1,9.804854393E0,9.813326574E0
5.348597862E0,-7.003039867E-2,3.920505345E-1,9.790489197E0,9.798585949E0
5.351118539E0,-6.524199992E-2,3.968389332E-1,9.785700798E0,9.793961291E0
5.353639269E0,-6.524199992E-2,3.872621357E-1,9.790489197E0,9.798362475E0
5.356160050E0,-8.918401599E-2,3.920505345E-1,9.790489197E0,9.798741558E0
5.358680883E0,-8.439560980E-2,3.920505345E-1,9.780912399E0,9.789130380E0
5.361201769E0,-7.960720360E-2,3.920505345E-1,9.785700798E0,9.793874669E0
5.363722654E0,-7.960720360E-2,3.968389332E-1,9.795277596E0,9.803636143E0
5.366243539E0,-7.481880486E-2,3.776853085E-1,9.790489197E0,9.798057091E0
5.368764425E0,-8.439560980E-2,3.728969097E-1,9.780912399E0,9.788381995E0
5.371285310E0,-7.960720360E-2,3.872621357E-1,9.785700798E0,9.793684158E0
5.373805935E0,-6.524199992E-2,3.968389332E-1,9.776124001E0,9.784392579E0
5.376326560E0,-6.524199992E-2,4.064157307E-1,9.800065994E0,9.808706528E0
5.378847185E0,-7.481880486E-2,3.920505345E-1,9.804854393E0,9.812974633E0
5.381367810E0,-6.524199992E-2,3.872621357E-1,9.790489197E0,9.798362475E0
5.383888435E0,-6.524199992E-2,4.016273320E-1,9.780912399E0,9.789372217E0
5.386409060E0,-6.524199992E-2,3.872621357E-1,9.771335602E0,9.779224301E0
5.388929685E0,-6.524199992E-2,3.872621357E-1,9.776124001E0,9.784008839E0
5.391450310E0,-7.003039867E-2,3.776853085E-1,9.776124001E0,9.783667560E0
5.393970935E0,-8.918401599E-2,3.728969097E-1,9.785700798E0,9.793209178E0
5.396491612E0,-9.397241473E-2,3.776853085E-1,9.785700798E0,9.793437451E0
5.399012341E0,-7.003039867E-2,3.920505345E-1,9.776124001E0,9.784232640E0
5.401533123E0,-6.045359373E-2,4.016273320E-1,9.795277596E0,9.803694320E0
5.404053956E0,-6.524199992E-2,3.824737072E-1,9.780912399E0,9.788605111E0
5.406574894E0,-5.087678507E-2,3.872621357E-1,9.771335602E0,9.779139014E0
5.409095883E0,-5.566519126E-2,3.920505345E-1,9.780912399E0,9.788924844E0
5.411616925E0,-7.003039867E-2,3.968389332E-1,9.800065994E0,9.808347409E0
5.414138019E0,-6.524199992E-2,3.824737072E-1,9.809642792E0,9.817312991E0
5.416659112E0,-7.003039867E-2,3.824737072E-1,9.800065994E0,9.807776705E0
5.419180206E0,-7.960720360E-2,3.824737072E-1,9.804854393E0,9.812634361E0
5.421700779E0,-7.481880486E-2,3.920505345E-1,9.785700798E0,9.793836918E0
5.424221352E0,-8.439560980E-2,3.728969097E-1,9.790489197E0,9.797951492E0
5.426741560E0,-7.003039867E-2,3.824737072E-1,9.790489197E0,9.798207443E0
5.429261769E0,-5.087678507E-2,3.920505345E-1,9.780912399E0,9.788898785E0
5.431781977E0,-7.481880486E-2,3.824737072E-1,9.761758804E0,9.769535247E0
5.434302185E0,-7.960720360E-2,3.920505345E-1,9.771335602E0,9.779521480E0
5.436822394E0,-7.481880486E-2,3.920505345E-1,9.785700798E0,9.793836918E0
5.439342602E0,-6.524199992E-2,3.920505345E-1,9.795277596E0,9.803337356E0
5.441862810E0,-6.045359373E-2,3.968389332E-1,9.780912399E0,9.789146190E0
5.444383019E0,-5.087678507E-2,3.968389332E-1,9.776124001E0,9.784307337E0
5.446903227E0,-7.481880486E-2,3.776853085E-1,9.776124001E0,9.783703007E0
5.449423487E0,-7.960720360E-2,4.016273320E-1,9.780912399E0,9.789478494E0
5.451943800E0,-8.439560980E-2,4.016273320E-1,9.785700798E0,9.794302795E0
5.454464164E0,-7.960720360E-2,3.968389332E-1,9.790489197E0,9.798851829E0
5.456984581E0,-7.481880486E-2,3.776853085E-1,9.795277596E0,9.802841793E0
5.459505050E0,-7.481880486E-2,3.776853085E-1,9.800065994E0,9.807626499E0
5.462025519E0,-7.481880486E-2,3.728969097E-1,9.809642792E0,9.817012869E0
5.464545987E0,-7.003039867E-2,3.728969097E-1,9.790489197E0,9.797838286E0
5.467066456E0,-7.003039867E-2,3.776853085E-1,9.790489197E0,9.798021696E0
5.469586925E0,-6.524199992E-2,3.776853085E-1,9.800065994E0,9.807558116E0
5.472107394E0,-7.003039867E-2,3.776853085E-1,9.795277596E0,9.802806416E0
5.474627914E0,-7.960720360E-2,3.728969097E-1,9.780912399E0,9.788341881E0
5.477148487E0,-7.481880486E-2,3.681085110E-1,9.776124001E0,9.783337989E0
5.479669060E0,-7.481880486E-2,3.776853085E-1,9.776124001E0,9.783703007E0
5.482189633E0,-6.045359373E-2,3.872621357E-1,9.790489197E0,9.798331762E0
5.484710206E0,-7.481880486E-2,3.920505345E-1,9.785700798E0,9.793836918E0
5.487230779E0,-7.003039867E-2,3.872621357E-1,9.776124001E0,9.784041940E0
5.489751352E0,-8.439560980E-2,3.776853085E-1,9.785700798E0,9.793350240E0
5.492271925E0,-7.960720360E-2,3.728969097E-1,9.795277596E0,9.802696190E0
5.494792498E0,-7.960720360E-2,3.728969097E-1,9.795277596E0,9.802696190E0
5.497312810E0,-8.918401599E-2,3.824737072E-1,9.790489197E0,9.798363059E0
5.499833123E0,-6.524199992E-2,3.872621357E-1,9.800065994E0,9.807931585E0
5.502353331E0,-7.003039867E-2,3.920505345E-1,9.795277596E0,9.803370392E0
5.504873539E0,-7.481880486E-2,3.968389332E-1,9.804854393E0,9.813167107E0
5.507393748E0,-8.918401599E-2,3.824737072E-1,9.809642792E0,9.817501292E0
5.509913956E0,-8.918401599E-2,3.728969097E-1,9.800065994E0,9.807563377E0
5.512434164E0,-8.439560980E-2,3.776853085E-1,9.785700798E0,9.793350240E0
5.514954373E0,-8.439560980E-2,3.920505345E-1,9.780912399E0,9.789130380E0
5.517474581E0,-7.003039867E-2,3.920505345E-1,9.795277596E0,9.803370392E0
5.519994841E0,-8.439560980E-2,3.728969097E-1,9.814431190E0,9.821875295E0
5.522515154E0,-7.003039867E-2,3.776853085E-1,9.809642792E0,9.817160595E0
5.525035519E0,-7.481880486E-2,3.728969097E-1,9.790489197E0,9.797873681E0
5.527555935E0,-8.918401599E-2,3.824737072E-1,9.776124001E0,9.784009424E0
5.530076404E0,-7.481880486E-2,3.681085110E-1,9.771335602E0,9.778553123E0
5.532596925E0,-6.524199992E-2,3.728969097E-1,9.790489197E0,9.797805231E0
5.535117498E0,-7.481880486E-2,3.872621357E-1,9.790489197E0,9.798430922E0
5.537638123E0,-6.524199992E-2,3.681085110E-1,9.800065994E0,9.807193986E0
5.540158800E0,-5.566519126E-2,3.872621357E-1,9.800065994E0,9.807872556E0
5.542679529E0,-5.566519126E-2,4.064157307E-1,9.795277596E0,9.803863296E0
5.545200310E0,-7.960720360E-2,3.920505345E-1,9.795277596E0,9.803443482E0
5.547721144E0,-8.439560980E-2,3.776853085E-1,9.809642792E0,9.817273578E0
5.550242029E0,-7.960720360E-2,3.824737072E-1,9.795277596E0,9.803065164E0
5.552762966E0,-6.524199992E-2,3.728969097E-1,9.790489197E0,9.797805231E0
5.555283956E0,-6.045359373E-2,3.824737072E-1,9.790489197E0,9.798143676E0
5.557804998E0,-7.003039867E-2,3.824737072E-1,9.785700798E0,9.793422819E0
5.560326039E0,-8.918401599E-2,3.872621357E-1,9.790489197E0,9.798551141E0
5.562846977E0,-8.918401599E-2,3.776853085E-1,9.804854393E0,9.812531256E0
5.565367446E0,-7.481880486E-2,3.585317135E-1,9.795277596E0,9.802122526E0
5.567887914E0,-6.045359373E-2,3.728969097E-1,9.776124001E0,9.783420016E0
5.570408383E0,-7.481880486E-2,3.824737072E-1,9.785700798E0,9.793458230E0
5.572928852E0,-7.960720360E-2,3.824737072E-1,9.780912399E0,9.788711397E0
5.575449321E0,-7.960720360E-2,3.920505345E-1,9.790489197E0,9.798659074E0
5.577969789E0,-6.524199992E-2,3.728969097E-1,9.804854393E0,9.812159716E0
5.580490258E0,-5.566519126E-2,3.776853085E-1,9.790489197E0,9.797929553E0
5.583010727E0,-7.960720360E-2,3.824737072E-1,9.776124001E0,9.783926815E0
5.585531196E0,-7.003039867E-2,3.728969097E-1,9.771335602E0,9.778699086E0
5.588051664E0,-6.045359373E-2,3.776853085E-1,9.780912399E0,9.788388437E0
5.590572133E0,-7.481880486E-2,3.824737072E-1,9.809642792E0,9.817381305E0
5.593092602E0,-7.481880486E-2,3.872621357E-1,9.804854393E0,9.812784492E0
5.595613123E0,-7.003039867E-2,3.968389332E-1,9.785700798E0,9.793994359E0
5.598133696E0,-6.524199992E-2,3.920505345E-1,9.780912399E0,9.788983987E0
5.600654373E0,-6.524199992E-2,3.968389332E-1,9.785700798E0,9.793961291E0
5.603175154E0,-7.003039867E-2,3.920505345E-1,9.785700798E0,9.793801508E0
5.605696039E0,-6.524199992E-2,3.920505345E-1,9.790489197E0,9.798552896E0
5.608217029E0,-6.524199992E-2,3.728969097E-1,9.780912399E0,9.788235591E0
5.610738071E0,-6.045359373E-2,3.776853085E-1,9.790489197E0,9.797957927E0
5.613259164E0,-7.960720360E-2,3.728969097E-1,9.800065994E0,9.807480966E0
5.615780258E0,-7.003039867E-2,3.824737072E-1,9.804854393E0,9.812561341E0
5.618301352E0,-7.481880486E-2,4.016273320E-1,9.790489197E0,9.799009189E0
5.620821925E0,-7.003039867E-2,3.824737072E-1,9.790489197E0,9.798207443E0
5.623342446E0,-7.960720360E-2,3.824737072E-1,9.780912399E0,9.788711397E0
5.625862862E0,-8.918401599E-2,3.776853085E-1,9.780912399E0,9.788608039E0
5.628383279E0,-7.003039867E-2,3.824737072E-1,9.790489197E0,9.798207443E0
5.630903696E0,-8.918401599E-2,3.872621357E-1,9.785700798E0,9.793766684E0
5.633424112E0,-7.960720360E-2,3.824737072E-1,9.790489197E0,9.798280571E0
5.635944529E0,-7.481880486E-2,3.824737072E-1,9.795277596E0,9.803027449E0
5.638464946E0,-7.003039867E-2,3.872621357E-1,9.771335602E0,9.779257419E0
5.640985362E0,-7.960720360E-2,3.920505345E-1,9.785700798E0,9.793874669E0
5.643505779E0,-7.960720360E-2,3.824737072E-1,9.790489197E0,9.798280571E0
5.646026196E0,-7.003039867E-2,3.920505345E-1,9.800065994E0,9.808154840E0
5.648546612E0,-7.481880486E-2,3.920505345E-1,9.809642792E0,9.817759071E0
5.651067029E0,-7.960720360E-2,3.824737072E-1,9.809642792E0,9.817418966E0
5.653587498E0,-7.960720360E-2,3.920505345E-1,9.790489197E0,9.798659074E0
5.656108019E0,-9.397241473E-2,3.728969097E-1,9.790489197E0,9.798038663E0
5.658628591E0,-7.960720360E-2,3.872621357E-1,9.785700798E0,9.793684158E0
5.661149216E0,-7.481880486E-2,3.776853085E-1,9.800065994E0,9.807626499E0
5.663669894E0,-7.481880486E-2,3.728969097E-1,9.809642792E0,9.817012869E0
5.666190623E0,-8.439560980E-2,3.824737072E-1,9.776124001E0,9.783966947E0
5.668711404E0,-1.035492271E-1,3.824737072E-1,9.780912399E0,9.788935383E0
5.671232289E0,-9.397241473E-2,3.776853085E-1,9.785700798E0,9.793437451E0
5.673753227E0,-8.918401599E-2,3.728969097E-1,9.795277596E0,9.802778640E0
5.676274216E0,-7.960720360E-2,3.824737072E-1,9.804854393E0,9.812634361E0
5.678795206E0,-7.481880486E-2,3.920505345E-1,9.800065994E0,9.808190198E0
5.681316196E0,-6.524199992E-2,3.872621357E-1,9.795277596E0,9.803147028E0
5.683836873E0,-7.003039867E-2,3.968389332E-1,9.800065994E0,9.808347409E0
5.686357550E0,-7.960720360E-2,3.824737072E-1,9.795277596E0,9.803065164E0
5.688878227E0,-7.481880486E-2,3.824737072E-1,9.780912399E0,9.788673626E0
5.691398904E0,-7.481880486E-2,3.776853085E-1,9.776124001E0,9.783703007E0
5.693919581E0,-8.439560980E-2,3.776853085E-1,9.785700798E0,9.793350240E0
5.696440258E0,-7.481880486E-2,3.776853085E-1,9.795277596E0,9.802841793E0
5.698960935E0,-5.087678507E-2,3.776853085E-1,9.800065994E0,9.807473076E0
5.701481612E0,-7.481880486E-2,3.872621357E-1,9.790489197E0,9.798430922E0
5.704002289E0,-8.439560980E-2,3.824737072E-1,9.780912399E0,9.788751510E0
5.706522966E0,-8.439560980E-2,3.872621357E-1,9.771335602E0,9.779370840E0
5.709043644E0,-7.960720360E-2,3.968389332E-1,9.771335602E0,9.779714612E0
5.711564321E0,-9.397241473E-2,3.872621357E-1,9.790489197E0,9.798595894E0
5.714084998E0,-7.960720360E-2,3.872621357E-1,9.809642792E0,9.817606682E0
5.716605675E0,-7.481880486E-2,3.920505345E-1,9.814431190E0,9.822543513E0
5.719126352E0,-7.003039867E-2,3.872621357E-1,9.800065994E0,9.807964606E0
5.721646612E0,-7.003039867E-2,3.824737072E-1,9.785700798E0,9.793422819E0
5.724166873E0,-7.481880486E-2,3.776853085E-1,9.795277596E0,9.802841793E0
5.726687133E0,-6.524199992E-2,3.824737072E-1,9.790489197E0,9.798174390E0
5.729207394E0,-7.481880486E-2,3.920505345E-1,9.800065994E0,9.808190198E0
5.731727706E0,-7.960720360E-2,3.776853085E-1,9.771335602E0,9.778956127E0
5.734248071E0,-6.524199992E-2,3.776853085E-1,9.780912399E0,9.788419182E0
5.736768487E0,-6.045359373E-2,3.728969097E-1,9.804854393E0,9.812129046E0
5.739288956E0,-5.087678507E-2,3.728969097E-1,9.800065994E0,9.807289842E0
5.741809477E0,-5.566519126E-2,3.920505345E-1,9.790489197E0,9.798493810E0
5.744330050E0,-5.566519126E-2,3.776853085E-1,9.785700798E0,9.793144792E0
5.746850675E0,-5.566519126E-2,3.681085110E-1,9.780912399E0,9.787995191E0
5.749371352E0,-6.524199992E-2,4.064157307E-1,9.800065994E0,9.808706528E0
5.751892081E0,-7.003039867E-2,4.016273320E-1,9.800065994E0,9.808542311E0
5.754412862E0,-8.439560980E-2,3.968389332E-1,9.809642792E0,9.818029103E0
5.756933644E0,-9.397241473E-2,3.824737072E-1,9.800065994E0,9.807976878E0
5.759454425E0,-7.960720360E-2,3.728969097E-1,9.800065994E0,9.807480966E0
5.761975206E0,-7.960720360E-2,3.776853085E-1,9.800065994E0,9.807664196E0
5.764495987E0,-7.960720360E-2,3.776853085E-1,9.795277596E0,9.802879509E0
5.767016769E0,-5.566519126E-2,3.920505345E-1,9.804854393E0,9.812847288E0
5.769537550E0,-7.003039867E-2,3.872621357E-1,9.800065994E0,9.807964606E0
5.772058331E0,-7.481880486E-2,3.824737072E-1,9.790489197E0,9.798242837E0
5.774579112E0,-7.481880486E-2,3.824737072E-1,9.780912399E0,9.788673626E0
5.777099946E0,-7.003039867E-2,3.824737072E-1,9.785700798E0,9.793422819E0
5.779620779E0,-6.524199992E-2,3.872621357E-1,9.800065994E0,9.807931585E0
5.782141612E0,-7.481880486E-2,3.872621357E-1,9.804854393E0,9.812784492E0
5.784662446E0,-7.003039867E-2,3.824737072E-1,9.785700798E0,9.793422819E0
5.787183279E0,-7.003039867E-2,3.872621357E-1,9.785700798E0,9.793610995E0
5.789703800E0,-6.524199992E-2,3.872621357E-1,9.800065994E0,9.807931585E0
5.792224216E0,-8.439560980E-2,3.681085110E-1,9.795277596E0,9.802555262E0
5.794744581E0,-8.439560980E-2,3.872621357E-1,9.800065994E0,9.808077695E0
5.797264946E0,-7.003039867E-2,3.872621357E-1,9.790489197E0,9.798395528E0
5.799785310E0,-5.566519126E-2,3.824737072E-1,9.795277596E0,9.802899975E0
5.802305675E0,-7.003039867E-2,4.016273320E-1,9.790489197E0,9.798973797E0
5.804826039E0,-7.960720360E-2,3.872621357E-1,9.785700798E0,9.793684158E0
5.807346404E0,-7.960720360E-2,3.681085110E-1,9.795277596E0,9.802515206E0
5.809866769E0,-9.397241473E-2,3.633201122E-1,9.790489197E0,9.797678859E0
5.812387133E0,-7.481880486E-2,3.681085110E-1,9.785700798E0,9.792907732E0
5.814907550E0,-6.045359373E-2,3.728969097E-1,9.780912399E0,9.788204846E0
5.817428019E0,-8.439560980E-2,3.824737072E-1,9.790489197E0,9.798320645E0
5.819948487E0,-8.439560980E-2,3.872621357E-1,9.800065994E0,9.808077695E0
5.822468956E0,-7.960720360E-2,3.776853085E-1,9.804854393E0,9.812448887E0
5.824989425E0,-7.481880486E-2,3.872621357E-1,9.809642792E0,9.817569023E0
5.827509894E0,-7.960720360E-2,3.872621357E-1,9.800065994E0,9.808037661E0
5.830030362E0,-7.481880486E-2,4.016273320E-1,9.795277596E0,9.803793426E0
5.832550831E0,-7.481880486E-2,3.968389332E-1,9.809642792E0,9.817951451E0
5.835071300E0,-7.481880486E-2,4.064157307E-1,9.795277596E0,9.803990757E0
5.837591769E0,-6.045359373E-2,3.872621357E-1,9.795277596E0,9.803116330E0
5.840112289E0,-7.003039867E-2,3.776853085E-1,9.804854393E0,9.812375865E0
5.842632862E0,-7.481880486E-2,3.872621357E-1,9.804854393E0,9.812784492E0
5.845153487E0,-5.087678507E-2,3.776853085E-1,9.785700798E0,9.793118745E0
5.847674164E0,-6.524199992E-2,3.824737072E-1,9.809642792E0,9.817312991E0
5.850194841E0,-8.439560980E-2,3.728969097E-1,9.824007988E0,9.831444842E0
5.852715519E0,-7.003039867E-2,3.776853085E-1,9.800065994E0,9.807591139E0
5.855236196E0,-7.481880486E-2,3.776853085E-1,9.790489197E0,9.798057091E0
5.857756873E0,-7.960720360E-2,4.016273320E-1,9.776124001E0,9.784694287E0
5.860277550E0,-8.439560980E-2,3.968389332E-1,9.780912399E0,9.789323323E0
5.862798227E0,-8.918401599E-2,3.872621357E-1,9.776124001E0,9.784197781E0
5.865318800E0,-7.960720360E-2,3.920505345E-1,9.804854393E0,9.813012310E0
5.867838956E0,-7.960720360E-2,3.920505345E-1,9.804854393E0,9.813012310E0
