t,x,y,z
0.195,-0.000509883,0.000475606,-0.0523164
0.19625,-0.000987173,0.000840071,-0.0513719
0.1975,-0.000614737,0.000263606,-0.0431602
0.19875,-3.9632e-07,-0.000580728,-0.0328796
0.2,9.7494e-05,-0.000524336,-0.0211057
0.20125,3.30092e-05,-0.000184751,-0.0088622
0.2025,-0.000287359,0.000154619,0.000767431
0.20375,-0.000695772,0.000493915,0.00949767
0.205,-0.000256482,0.000293041,0.0144334
0.20625,0.000499534,-0.000109655,0.0179514
0.2075,0.000398164,-5.07173e-05,0.0181935
0.20875,-5.1368e-05,0.000195678,0.0171054
0.21,-0.000502339,0.000498404,0.0168337
0.21125,-0.000953943,0.000825919,0.0169212
0.2125,-0.000771584,0.000657548,0.0191367
0.21375,-0.000287587,0.000253235,0.0223647
0.215,-0.000264626,0.00027931,0.0225668
0.21625,-0.000477479,0.000525523,0.0212211
0.2175,-0.000482352,0.00101547,0.0233603
0.21875,-0.000372655,0.00163968,0.0274191
0.22,0.00017955,0.0015482,0.0318423
0.22125,0.000993879,0.00103276,0.0364813
0.2225,0.00112137,0.000430121,0.036942
0.22375,0.000811952,-0.000227998,0.0347447
0.225,0.000347745,-0.000278426,0.0326993
0.22625,-0.000221735,8.44411e-05,0.030757
0.2275,-0.000189671,9.20319e-05,0.0289447
0.22875,0.000280864,-0.000159341,0.0272272
0.23,0.000141573,-0.000287186,0.0268004
0.23125,-0.000473767,-0.000318601,0.0273812
0.2325,-0.00108302,-0.000335041,0.0273533
0.23375,-0.0016872,-0.000338968,0.0268169
0.235,-0.00151308,-0.000811799,0.0296441
0.23625,-0.000645434,-0.00170246,0.0354686
0.2375,-0.000240441,-0.00204217,0.040948
0.23875,-0.000276412,-0.00185676,0.0460986
0.24,-0.000230387,-0.00153128,0.0493945
0.24125,-0.000100773,-0.00106302,0.0507998
0.2425,-2.61854e-05,-0.000790784,0.053634
0.24375,-1.15917e-05,-0.000732264,0.058026
0.245,-0.000435041,-0.000560358,0.0587908
0.24625,-0.00136941,-0.000256201,0.0553249
0.2475,-0.00151737,-7.06455e-05,0.0520382
0.24875,-0.000686885,-3.26487e-05,0.0489746
0.25,5.6842e-05,0.00024556,0.0460629
0.25125,0.000685002,0.000843753,0.0433536
0.2525,0.000863223,0.00122629,0.0381785
0.25375,0.000399297,0.00130105,0.0294841
0.255,-6.04711e-05,0.000939374,0.0186958
0.25625,-0.000513877,-9.0222e-05,0.00470316
0.2575,-0.000764018,-0.000778168,-0.00867371
0.25875,-0.000681385,-0.000906791,-0.0210425
0.26,-0.00033469,-0.000672031,-0.0302295
0.26125,0.000476589,0.000202057,-0.0338187
0.2625,0.000900479,0.000811815,-0.0376272
0.26375,0.00059084,0.000921059,-0.041851
0.265,0.000283651,0.000803747,-0.0476399
0.26625,-1.85405e-05,0.000223955,-0.0566239
0.2675,-2.85492e-05,-0.000151261,-0.0629908
0.26875,0.000605742,-7.53589e-05,-0.0635869
0.27,0.000955462,-0.000150503,-0.0626126
0.27125,0.00062576,-0.000586273,-0.0578889
0.2725,0.000228475,-0.00108127,-0.0533183
0.27375,-0.000343288,-0.00172915,-0.0491428
0.275,-0.000711766,-0.00222828,-0.0453696
0.27625,-0.000508815,-0.00230925,-0.042727
0.2775,-0.000284441,-0.00215419,-0.0393861
0.27875,5.73672e-06,-0.00127414,-0.0338999
0.28,0.00026758,-0.000468446,-0.0283188
0.28125,0.000433916,8.66206e-05,-0.0224176
0.2825,0.000512286,0.000412909,-0.0179965
0.28375,0.000263687,-0.000111166,-0.0190767
0.285,3.20469e-05,-0.000603674,-0.0201326
0.28625,-0.000129672,-0.000966034,-0.0210883
0.2875,-0.000265673,-0.00108547,-0.0212716
0.28875,-0.000283874,-9.221e-05,-0.0179172
0.29,-0.000342866,0.00080809,-0.0151373
0.29125,-0.000612243,0.00122894,-0.0153204
0.2925,-0.000730045,0.00140177,-0.0159589
0.29375,4.16067e-05,0.000119113,-0.0192702
0.295,0.00081114,-0.000999872,-0.021856
0.29625,0.00156634,-0.00101181,-0.0195352
0.2975,0.00214169,-0.000972728,-0.0172445
0.29875,0.00129108,-0.000529137,-0.0151923
0.3,0.000537779,-0.000108367,-0.0132625
0.30125,0.000709401,9.55133e-05,-0.0124972
0.3025,0.000858373,0.000308763,-0.0113231
0.30375,0.000744023,0.000630951,-0.00539779
0.305,0.000594302,0.000954062,0.000419244
0.30625,-8.68851e-05,0.00129104,0.00460925
0.3075,-0.000716127,0.00159428,0.00834632
0.30875,-0.000258176,0.00119132,0.00260366
0.31,0.000176524,0.000781424,-0.00302916
0.31125,-0.000172901,0.000137625,-0.0049581
0.3125,-0.000515396,-0.000494073,-0.00677099
0.31375,-0.000287415,-0.000129453,0.000971061
0.315,-5.94329e-05,0.000235166,0.00871311
0.31625,0.000233246,0.000134619,0.0155637
0.3175,0.000526237,3.18288e-05,0.02241
0.31875,-0.000219803,-0.000273267,0.0243729
0.32,-0.000988781,-0.00058283,0.0262281
0.32125,-0.000330668,-0.000631904,0.0319123
0.3225,0.000384434,-0.000670576,0.0377495
0.32375,0.000500517,-0.000397206,0.0429511
0.325,0.000581065,-0.000105325,0.048115
0.32625,-2.40754e-05,0.000224742,0.0507774
0.3275,-0.000683053,0.000557807,0.0532434
0.32875,-0.000202243,8.59984e-05,0.0535409
0.33,0.000391844,-0.000465802,0.0536229
0.33125,0.000395939,-0.000454095,0.0508859
0.3325,0.000329193,-0.000374726,0.0478103
0.33375,-3.65393e-05,-0.000485953,0.0441277
0.335,-0.000444906,-0.000624357,0.0403585
0.33625,-0.000313228,-0.000404419,0.034261
0.3375,-9.18799e-05,-0.000124979,0.027777
0.33875,-0.000148074,0.000697345,0.02722
0.34,-0.00025682,0.00162246,0.0277853
0.34125,-0.000286049,0.00151367,0.0317583
0.3425,-0.000298293,0.00118405,0.036459
0.34375,0.000238243,0.000847736,0.0356297
0.345,0.000905183,0.000509835,0.0334863
0.34625,0.000574894,0.000405856,0.0298767
0.3475,-1.85661e-05,0.000363611,0.0258802
0.34875,-0.000514597,0.000120005,0.0173606
0.35,-0.000982375,-0.000181993,0.00752931
0.35125,-0.000324379,-0.000396096,-0.00143931
0.3525,0.000692249,-0.000582198,-0.0101331
0.35375,0.000643215,-0.000537475,-0.0134103
0.355,0.000222865,-0.000412324,-0.0148002
0.35625,-0.000508718,-0.000151338,-0.0191199
0.3575,-0.001358,0.000161016,-0.0245475
0.35875,-0.00129413,0.000174486,-0.0265537
0.36,-0.000855107,6.5162e-05,-0.0271543
0.36125,-0.000315707,2.20358e-05,-0.0255275
0.3625,0.000268371,8.37315e-06,-0.0229094
0.36375,0.000502485,0.000203127,-0.0226221
0.365,0.000568251,0.000498139,-0.0234561
0.36625,0.000507588,0.00042783,-0.0249177
0.3675,0.00038133,0.00016798,-0.026705
0.36875,0.000155444,-0.000231549,-0.0276861
0.37,-0.000126096,-0.000709103,-0.0282169
0.37125,-0.000251535,-0.000925571,-0.0247739
0.3725,-0.000283236,-0.000985254,-0.0189447
0.37375,-0.000216565,-0.000742576,-0.0160785
0.375,-8.64719e-05,-0.000304955,-0.0151227
0.37625,-0.000261694,-6.01203e-06,-0.0210592
0.3775,-0.000648033,0.000197039,-0.0317614
0.37875,-0.000683946,0.000383214,-0.0387366
0.38,-0.00046021,0.000556884,-0.0429501
0.38125,-0.000123747,0.000398122,-0.0404634
0.3825,0.000302445,-2.52485e-05,-0.0326434
0.38375,0.00038005,-0.000649145,-0.0275795
0.385,0.000160709,-0.00144386,-0.0248634
0.38625,-0.000236543,-0.00140901,-0.0256073
0.3875,-0.000795928,-0.000618164,-0.0295044
0.38875,-0.000968547,0.00019791,-0.0321098
0.39,-0.000764178,0.00103857,-0.0334563
0.39125,-0.000321389,0.00130116,-0.0342124
0.3925,0.000369948,0.00096112,-0.0343532
0.39375,0.000834427,0.000691612,-0.0329973
0.395,0.00104594,0.000500758,-0.0299724
0.39625,0.000928061,0.00052136,-0.0266285
0.3975,0.000417208,0.000794227,-0.0229039
0.39875,-0.000188066,0.000701587,-0.0179853
0.4,-0.000913905,0.000142244,-0.0115423
0.40125,-0.00119824,-0.000461142,-0.00363878
0.4025,-0.000878843,-0.00112475,0.00626181
0.40375,-0.000457357,-0.0011906,0.0122824
0.405,0.000113245,-0.000383334,0.0126358
0.40625,0.00038242,0.000148726,0.0113373
0.4075,0.000179339,0.000249613,0.00745066
0.40875,4.34389e-05,0.00026226,0.00647177
0.41,2.05642e-05,0.000126454,0.0103848
0.41125,0.000148006,0.000191856,0.0133867
0.4125,0.000546423,0.000619973,0.0147461
0.41375,0.000733739,0.00051718,0.0142674
0.415,0.000511271,-0.000616205,0.0102207
0.41625,0.000223009,-0.00142906,0.00802167
0.4175,-0.000203031,-0.0015707,0.00969198
0.41875,-0.000554207,-0.00131057,0.0129121
0.42,-0.000735912,-0.000140917,0.0196408
0.42125,-0.000637893,0.000688417,0.0255329
0.4225,0.000143638,0.000686175,0.0293811
0.42375,0.000771987,0.000603286,0.0305226
0.425,0.000993644,0.000306283,0.0244775
0.42625,0.000821541,0.000114118,0.0191512
0.4275,-0.000490136,0.000225361,0.0159052
0.42875,-0.00142619,0.000242002,0.0147654
0.43,-0.00117279,-4.09291e-05,0.0202953
0.43125,-0.000730233,-0.000235168,0.0256814
0.4325,0.000367599,-0.000122153,0.0305696
0.43375,0.0011251,-9.11083e-05,0.035123
0.435,0.000580385,-0.000373706,0.0383958
0.43625,0.000178624,-0.000694002,0.040597
0.4375,0.000384699,-0.00117459,0.0382413
0.43875,0.000628812,-0.00140071,0.0355672
0.44,0.00105299,-0.00042223,0.0313854
0.44125,0.00131252,0.000444698,0.0277761
0.4425,0.000691971,0.000715348,0.0272275
0.44375,0.000186596,0.000910874,0.0260966
0.445,0.000384052,0.000647976,0.0214122
0.44625,0.000609504,0.000395206,0.0169253
0.4475,0.00103273,0.000213989,0.0138328
0.44875,0.00134404,2.05785e-06,0.0113413
0.45,0.00072338,-0.000465678,0.0138555
0.45125,6.7887e-05,-0.000882999,0.0162485
0.4525,-0.000938042,-0.000793053,0.0174224
0.45375,-0.00181789,-0.000675849,0.0182738
0.455,-0.00112912,-0.000219528,0.0151124
0.45625,-0.000429364,0.000188156,0.0114883
0.4575,0.000450171,-0.000199899,0.000294514
0.45875,0.00127605,-0.000592259,-0.0105466
0.46,0.00084042,-0.00108584,-0.0130969
0.46125,0.000401235,-0.00155836,-0.0154636
0.4625,-0.000182696,-0.00117481,-0.0103684
