 (0.153750+0.000000j), (-0.000005+0.000000j), (0.000115+0.000000j), (-1.475216+0.000000j)
 (0.155000+0.000000j), (-0.000010+0.000000j), (0.000115+0.000000j), (-1.475164-0.000000j)
 (0.156250+0.000000j), (-0.000017+0.000000j), (0.000118+0.000000j), (-1.475204+0.000000j)
 (0.157500+0.000000j), (-0.000022+0.000000j), (0.000123+0.000000j), (-1.475046+0.000000j)
 (0.158750+0.000000j), (-0.000022+0.000000j), (0.000131+0.000000j), (-1.475002+0.000000j)
 (0.160000+0.000000j), (-0.000020+0.000000j), (0.000138-0.000000j), (-1.474787+0.000000j)
 (0.161250+0.000000j), (-0.000016+0.000000j), (0.000142+0.000000j), (-1.474714+0.000000j)
 (0.162500+0.000000j), (-0.000015+0.000000j), (0.000144+0.000000j), (-1.474500+0.000000j)
 (0.163750+0.000000j), (-0.000022+0.000000j), (0.000139+0.000000j), (-1.474466+0.000000j)
 (0.165000+0.000000j), (-0.000032+0.000000j), (0.000133+0.000000j), (-1.474287+0.000000j)
 (0.166250+0.000000j), (-0.000042+0.000000j), (0.000130+0.000000j), (-1.474220+0.000000j)
 (0.167500+0.000000j), (-0.000053+0.000000j), (0.000126+0.000000j), (-1.473989+0.000000j)
 (0.168750+0.000000j), (-0.000067+0.000000j), (0.000120+0.000000j), (-1.473874+0.000000j)
 (0.170000+0.000000j), (-0.000083+0.000000j), (0.000112+0.000000j), (-1.473595+0.000000j)
 (0.171250+0.000000j), (-0.000098+0.000000j), (0.000100+0.000000j), (-1.473426+0.000000j)
 (0.172500+0.000000j), (-0.000109+0.000000j), (0.000090+0.000000j), (-1.473079+0.000000j)
 (0.173750+0.000000j), (-0.000109+0.000000j), (0.000088+0.000000j), (-1.472804+0.000000j)
 (0.175000+0.000000j), (-0.000103+0.000000j), (0.000091+0.000000j), (-1.472354+0.000000j)
 (0.176250+0.000000j), (-0.000095+0.000000j), (0.000098+0.000000j), (-1.472009+0.000000j)
 (0.177500+0.000000j), (-0.000088+0.000000j), (0.000106+0.000000j), (-1.471504+0.000000j)
 (0.178750+0.000000j), (-0.000087+0.000000j), (0.000108-0.000000j), (-1.471096+0.000000j)
 (0.180000+0.000000j), (-0.000088+0.000000j), (0.000105+0.000000j), (-1.470542+0.000000j)
 (0.181250+0.000000j), (-0.000090+0.000000j), (0.000092+0.000000j), (-1.470122+0.000000j)
 (0.182500+0.000000j), (-0.000092+0.000000j), (0.000078+0.000000j), (-1.469572+0.000000j)
 (0.183750+0.000000j), (-0.000091+0.000000j), (0.000068+0.000000j), (-1.469137+0.000000j)
 (0.185000+0.000000j), (-0.000090+0.000000j), (0.000064-0.000000j), (-1.468558-0.000000j)
 (0.186250+0.000000j), (-0.000094+0.000000j), (0.000067+0.000000j), (-1.468074+0.000000j)
 (0.187500+0.000000j), (-0.000101+0.000000j), (0.000072-0.000000j), (-1.467458-0.000000j)
 (0.188750+0.000000j), (-0.000111+0.000000j), (0.000075+0.000000j), (-1.466980-0.000000j)
 (0.190000+0.000000j), (-0.000122+0.000000j), (0.000077+0.000000j), (-1.466399+0.000000j)
 (0.191250+0.000000j), (-0.000132+0.000000j), (0.000082+0.000000j), (-1.465964+0.000000j)
 (0.192500+0.000000j), (-0.000140+0.000000j), (0.000088+0.000000j), (-1.465414+0.000000j)
 (0.193750+0.000000j), (-0.000143+0.000000j), (0.000090+0.000000j), (-1.464952+0.000000j)
 (0.195000+0.000000j), (-0.000141+0.000000j), (0.000088+0.000000j), (-1.464359+0.000000j)
 (0.196250+0.000000j), (-0.000135+0.000000j), (0.000083+0.000000j), (-1.463886+0.000000j)
 (0.197500+0.000000j), (-0.000128+0.000000j), (0.000078+0.000000j), (-1.463329+0.000000j)
 (0.198750+0.000000j), (-0.000126+0.000000j), (0.000080+0.000000j), (-1.462967+0.000000j)
 (0.200000+0.000000j), (-0.000127+0.000000j), (0.000085+0.000000j), (-1.462573+0.000000j)
 (0.201250+0.000000j), (-0.000127+0.000000j), (0.000088+0.000000j), (-1.462392+0.000000j)
 (0.202500+0.000000j), (-0.000126+0.000000j), (0.000088+0.000000j), (-1.462182+0.000000j)
 (0.203750+0.000000j), (-0.000122+0.000000j), (0.000086+0.000000j), (-1.462158+0.000000j)
 (0.205000+0.000000j), (-0.000118+0.000000j), (0.000083+0.000000j), (-1.462076-0.000000j)
 (0.206250+0.000000j), (-0.000119+0.000000j), (0.000082+0.000000j), (-1.462138+0.000000j)
 (0.207500+0.000000j), (-0.000123+0.000000j), (0.000084+0.000000j), (-1.462105+0.000000j)
 (0.208750+0.000000j), (-0.000125+0.000000j), (0.000083+0.000000j), (-1.462175+0.000000j)
 (0.210000+0.000000j), (-0.000123+0.000000j), (0.000081+0.000000j), (-1.462132+0.000000j)
 (0.211250+0.000000j), (-0.000117+0.000000j), (0.000076+0.000000j), (-1.462195+0.000000j)
 (0.212500+0.000000j), (-0.000110+0.000000j), (0.000070+0.000000j), (-1.462160+0.000000j)
 (0.213750+0.000000j), (-0.000106+0.000000j), (0.000067+0.000000j), (-1.462254+0.000000j)
 (0.215000+0.000000j), (-0.000104+0.000000j), (0.000065+0.000000j), (-1.462258+0.000000j)
 (0.216250+0.000000j), (-0.000101+0.000000j), (0.000062-0.000000j), (-1.462359-0.000000j)
 (0.217500+0.000000j), (-0.000097+0.000000j), (0.000057+0.000000j), (-1.462358+0.000000j)
 (0.218750+0.000000j), (-0.000093+0.000000j), (0.000046+0.000000j), (-1.462487+0.000000j)
 (0.220000+0.000000j), (-0.000092+0.000000j), (0.000034+0.000000j), (-1.462545+0.000000j)
 (0.221250+0.000000j), (-0.000097+0.000000j), (0.000024+0.000000j), (-1.462743+0.000000j)
 (0.222500+0.000000j), (-0.000106+0.000000j), (0.000018+0.000000j), (-1.462862+0.000000j)
 (0.223750+0.000000j), (-0.000114+0.000000j), (0.000018+0.000000j), (-1.463072+0.000000j)
 (0.225000+0.000000j), (-0.000119+0.000000j), (0.000021+0.000000j), (-1.463164+0.000000j)
 (0.226250+0.000000j), (-0.000119+0.000000j), (0.000021+0.000000j), (-1.463341+0.000000j)
 (0.227500+0.000000j), (-0.000117+0.000000j), (0.000021-0.000000j), (-1.463404-0.000000j)
 (0.228750+0.000000j), (-0.000117-0.000000j), (0.000021-0.000000j), (-1.463551-0.000000j)
 (0.230000+0.000000j), (-0.000120+0.000000j), (0.000023+0.000000j), (-1.463591+0.000000j)
 (0.231250+0.000000j), (-0.000118+0.000000j), (0.000026+0.000000j), (-1.463730+0.000000j)
 (0.232500+0.000000j), (-0.000112+0.000000j), (0.000029+0.000000j), (-1.463775-0.000000j)
 (0.233750+0.000000j), (-0.000101+0.000000j), (0.000032+0.000000j), (-1.463913+0.000000j)
 (0.235000+0.000000j), (-0.000088+0.000000j), (0.000036+0.000000j), (-1.463962+0.000000j)
 (0.236250+0.000000j), (-0.000079+0.000000j), (0.000046-0.000000j), (-1.464142+0.000000j)
 (0.237500+0.000000j), (-0.000077+0.000000j), (0.000062+0.000000j), (-1.464273+0.000000j)
 (0.238750+0.000000j), (-0.000075+0.000000j), (0.000077+0.000000j), (-1.464540+0.000000j)
 (0.240000+0.000000j), (-0.000073+0.000000j), (0.000091+0.000000j), (-1.464748+0.000000j)
 (0.241250+0.000000j), (-0.000071+0.000000j), (0.000101-0.000000j), (-1.465066+0.000000j)
 (0.242500+0.000000j), (-0.000071+0.000000j), (0.000109-0.000000j), (-1.465306-0.000000j)
 (0.243750+0.000000j), (-0.000071+0.000000j), (0.000115+0.000000j), (-1.465669+0.000000j)
 (0.245000+0.000000j), (-0.000070+0.000000j), (0.000121+0.000000j), (-1.465963+0.000000j)
 (0.246250+0.000000j), (-0.000062+0.000000j), (0.000124+0.000000j), (-1.466336+0.000000j)
 (0.247500+0.000000j), (-0.000050+0.000000j), (0.000125+0.000000j), (-1.466589+0.000000j)
 (0.248750+0.000000j), (-0.000041+0.000000j), (0.000126+0.000000j), (-1.466909-0.000000j)
 (0.250000+0.000000j), (-0.000039+0.000000j), (0.000126+0.000000j), (-1.467115+0.000000j)
 (0.251250+0.000000j), (-0.000042+0.000000j), (0.000122+0.000000j), (-1.467389+0.000000j)
 (0.252500+0.000000j), (-0.000049+0.000000j), (0.000114-0.000000j), (-1.467545+0.000000j)
 (0.253750+0.000000j), (-0.000054+0.000000j), (0.000104+0.000000j), (-1.467734+0.000000j)
 (0.255000+0.000000j), (-0.000055+0.000000j), (0.000095+0.000000j), (-1.467759+0.000000j)
 (0.256250+0.000000j), (-0.000053+0.000000j), (0.000091+0.000000j), (-1.467774+0.000000j)
 (0.257500+0.000000j), (-0.000048+0.000000j), (0.000096+0.000000j), (-1.467591+0.000000j)
 (0.258750+0.000000j), (-0.000042+0.000000j), (0.000103+0.000000j), (-1.467395-0.000000j)
 (0.260000+0.000000j), (-0.000038+0.000000j), (0.000110+0.000000j), (-1.467025+0.000000j)
 (0.261250+0.000000j), (-0.000038+0.000000j), (0.000112+0.000000j), (-1.466692+0.000000j)
 (0.262500+0.000000j), (-0.000044+0.000000j), (0.000108+0.000000j), (-1.466248+0.000000j)
 (0.263750+0.000000j), (-0.000050+0.000000j), (0.000101+0.000000j), (-1.465855+0.000000j)
 (0.265000+0.000000j), (-0.000054+0.000000j), (0.000094+0.000000j), (-1.465342+0.000000j)
 (0.266250+0.000000j), (-0.000055+0.000000j), (0.000090-0.000000j), (-1.464853+0.000000j)
 (0.267500+0.000000j), (-0.000054+0.000000j), (0.000091+0.000000j), (-1.464215+0.000000j)
 (0.268750+0.000000j), (-0.000056+0.000000j), (0.000092+0.000000j), (-1.463635-0.000000j)
 (0.270000+0.000000j), (-0.000063+0.000000j), (0.000093+0.000000j), (-1.462975+0.000000j)
 (0.271250+0.000000j), (-0.000069+0.000000j), (0.000096-0.000000j), (-1.462418+0.000000j)
 (0.272500+0.000000j), (-0.000073+0.000000j), (0.000103+0.000000j), (-1.461820+0.000000j)
 (0.273750+0.000000j), (-0.000073+0.000000j), (0.000114-0.000000j), (-1.461335+0.000000j)
 (0.275000+0.000000j), (-0.000068+0.000000j), (0.000130-0.000000j), (-1.460803-0.000000j)
 (0.276250+0.000000j), (-0.000063+0.000000j), (0.000148+0.000000j), (-1.460375+0.000000j)
 (0.277500+0.000000j), (-0.000060+0.000000j), (0.000166+0.000000j), (-1.459889+0.000000j)
 (0.278750+0.000000j), (-0.000059+0.000000j), (0.000180+0.000000j), (-1.459518+0.000000j)
 (0.280000+0.000000j), (-0.000060+0.000000j), (0.000187+0.000000j), (-1.459113+0.000000j)
 (0.281250+0.000000j), (-0.000063+0.000000j), (0.000189+0.000000j), (-1.458829+0.000000j)
 (0.282500+0.000000j), (-0.000067+0.000000j), (0.000187-0.000000j), (-1.458513+0.000000j)
 (0.283750+0.000000j), (-0.000070+0.000000j), (0.000185+0.000000j), (-1.458286+0.000000j)
 (0.285000+0.000000j), (-0.000071+0.000000j), (0.000189-0.000000j), (-1.457970+0.000000j)
 (0.286250+0.000000j), (-0.000071+0.000000j), (0.000195+0.000000j), (-1.457725+0.000000j)
 (0.287500+0.000000j), (-0.000069+0.000000j), (0.000204-0.000000j), (-1.457396+0.000000j)
 (0.288750+0.000000j), (-0.000067+0.000000j), (0.000209+0.000000j), (-1.457157-0.000000j)
 (0.290000+0.000000j), (-0.000065+0.000000j), (0.000206+0.000000j), (-1.456869+0.000000j)
 (0.291250+0.000000j), (-0.000061+0.000000j), (0.000199-0.000000j), (-1.456666+0.000000j)
 (0.292500+0.000000j), (-0.000055+0.000000j), (0.000188-0.000000j), (-1.456384+0.000000j)
 (0.293750+0.000000j), (-0.000052+0.000000j), (0.000181-0.000000j), (-1.456163+0.000000j)
 (0.295000+0.000000j), (-0.000056+0.000000j), (0.000186+0.000000j), (-1.455839+0.000000j)
 (0.296250+0.000000j), (-0.000065+0.000000j), (0.000194+0.000000j), (-1.455589+0.000000j)
 (0.297500+0.000000j), (-0.000080+0.000000j), (0.000203+0.000000j), (-1.455286+0.000000j)
 (0.298750+0.000000j), (-0.000095+0.000000j), (0.000209+0.000000j), (-1.455073+0.000000j)
 (0.300000+0.000000j), (-0.000101+0.000000j), (0.000212+0.000000j), (-1.454803+0.000000j)
 (0.301250+0.000000j), (-0.000106+0.000000j), (0.000212-0.000000j), (-1.454617+0.000000j)
 (0.302500+0.000000j), (-0.000112+0.000000j), (0.000211+0.000000j), (-1.454363+0.000000j)
 (0.303750+0.000000j), (-0.000119+0.000000j), (0.000207-0.000000j), (-1.454208+0.000000j)
 (0.305000+0.000000j), (-0.000124+0.000000j), (0.000201+0.000000j), (-1.454033-0.000000j)
 (0.306250+0.000000j), (-0.000126+0.000000j), (0.000193+0.000000j), (-1.453965+0.000000j)
 (0.307500+0.000000j), (-0.000123+0.000000j), (0.000181+0.000000j), (-1.453862-0.000000j)
 (0.308750+0.000000j), (-0.000118+0.000000j), (0.000170+0.000000j), (-1.453824+0.000000j)
 (0.310000+0.000000j), (-0.000119+0.000000j), (0.000163+0.000000j), (-1.453660+0.000000j)
 (0.311250+0.000000j), (-0.000119+0.000000j), (0.000159+0.000000j), (-1.453543+0.000000j)
 (0.312500+0.000000j), (-0.000116+0.000000j), (0.000161-0.000000j), (-1.453336+0.000000j)
 (0.313750+0.000000j), (-0.000113+0.000000j), (0.000165-0.000000j), (-1.453220-0.000000j)
 (0.315000+0.000000j), (-0.000111+0.000000j), (0.000164+0.000000j), (-1.453105+0.000000j)
 (0.316250+0.000000j), (-0.000112+0.000000j), (0.000163+0.000000j), (-1.453111+0.000000j)
 (0.317500+0.000000j), (-0.000115+0.000000j), (0.000162+0.000000j), (-1.453106+0.000000j)
 (0.318750+0.000000j), (-0.000117+0.000000j), (0.000163+0.000000j), (-1.453204+0.000000j)
 (0.320000+0.000000j), (-0.000112+0.000000j), (0.000167+0.000000j), (-1.453244+0.000000j)
 (0.321250+0.000000j), (-0.000106+0.000000j), (0.000172+0.000000j), (-1.453382+0.000000j)
 (0.322500+0.000000j), (-0.000107+0.000000j), (0.000178+0.000000j), (-1.453501+0.000000j)
 (0.323750+0.000000j), (-0.000110-0.000000j), (0.000182-0.000000j), (-1.453729+0.000000j)
 (0.325000+0.000000j), (-0.000115+0.000000j), (0.000184+0.000000j), (-1.453932+0.000000j)
 (0.326250+0.000000j), (-0.000118+0.000000j), (0.000184+0.000000j), (-1.454232+0.000000j)
 (0.327500+0.000000j), (-0.000114+0.000000j), (0.000181+0.000000j), (-1.454486+0.000000j)
 (0.328750+0.000000j), (-0.000110+0.000000j), (0.000178+0.000000j), (-1.454817+0.000000j)
 (0.330000+0.000000j), (-0.000111+0.000000j), (0.000181-0.000000j), (-1.455084+0.000000j)
 (0.331250+0.000000j), (-0.000115+0.000000j), (0.000185+0.000000j), (-1.455406+0.000000j)
 (0.332500+0.000000j), (-0.000118+0.000000j), (0.000188+0.000000j), (-1.455639+0.000000j)
 (0.333750+0.000000j), (-0.000119+0.000000j), (0.000192-0.000000j), (-1.455911+0.000000j)
 (0.335000+0.000000j), (-0.000117+0.000000j), (0.000196-0.000000j), (-1.456088+0.000000j)
 (0.336250+0.000000j), (-0.000114+0.000000j), (0.000201+0.000000j), (-1.456294+0.000000j)
 (0.337500+0.000000j), (-0.000112+0.000000j), (0.000203-0.000000j), (-1.456380+0.000000j)
 (0.338750+0.000000j), (-0.000112+0.000000j), (0.000202+0.000000j), (-1.456503-0.000000j)
 (0.340000+0.000000j), (-0.000110+0.000000j), (0.000193+0.000000j), (-1.456565+0.000000j)
 (0.341250+0.000000j), (-0.000108+0.000000j), (0.000180+0.000000j), (-1.456705+0.000000j)
 (0.342500+0.000000j), (-0.000105+0.000000j), (0.000170-0.000000j), (-1.456822-0.000000j)
 (0.343750+0.000000j), (-0.000105+0.000000j), (0.000162-0.000000j), (-1.457016+0.000000j)
 (0.345000+0.000000j), (-0.000110+0.000000j), (0.000157+0.000000j), (-1.457135+0.000000j)
 (0.346250+0.000000j), (-0.000116+0.000000j), (0.000154+0.000000j), (-1.457293+0.000000j)
 (0.347500+0.000000j), (-0.000118+0.000000j), (0.000151+0.000000j), (-1.457360+0.000000j)
 (0.348750+0.000000j), (-0.000116+0.000000j), (0.000149+0.000000j), (-1.457442+0.000000j)
 (0.350000+0.000000j), (-0.000110+0.000000j), (0.000150+0.000000j), (-1.457385+0.000000j)
 (0.351250+0.000000j), (-0.000104+0.000000j), (0.000152-0.000000j), (-1.457319+0.000000j)
 (0.352500+0.000000j), (-0.000106+0.000000j), (0.000156+0.000000j), (-1.457118-0.000000j)
 (0.353750+0.000000j), (-0.000112+0.000000j), (0.000161-0.000000j), (-1.456931-0.000000j)
 (0.355000+0.000000j), (-0.000115+0.000000j), (0.000165+0.000000j), (-1.456668+0.000000j)
 (0.356250+0.000000j), (-0.000115+0.000000j), (0.000168+0.000000j), (-1.456445+0.000000j)
 (0.357500+0.000000j), (-0.000107+0.000000j), (0.000168+0.000000j), (-1.456120+0.000000j)
 (0.358750+0.000000j), (-0.000096+0.000000j), (0.000167+0.000000j), (-1.455825+0.000000j)
 (0.360000+0.000000j), (-0.000088+0.000000j), (0.000166+0.000000j), (-1.455462+0.000000j)
