t,x,y,z
12.5566,6.16103e-05,2.37854e-05,-0.00151933
12.5591,-7.60358e-05,7.78951e-06,-0.00164497
12.5616,-0.000152623,4.21073e-06,-0.0012924
12.5641,-0.000324164,2.38413e-06,-0.000503076
12.5666,-0.000270421,-1.12438e-06,-6.75984e-05
12.5691,4.18303e-05,-2.06542e-05,0.000393621
12.5716,-3.47841e-05,-1.0201e-05,0.000582416
12.5741,-0.00043667,1.85536e-05,0.000630326
12.5767,-0.000439291,2.90133e-05,0.000796773
12.5792,-0.000311451,3.9845e-05,0.00129753
12.5817,-0.000202916,4.5682e-05,0.00140453
12.5842,8.24443e-05,5.76554e-05,0.00159047
12.5867,4.42377e-05,5.71881e-05,0.00134395
12.5892,-0.000191697,5.3737e-05,0.000603525
12.5917,-0.000233286,5.30085e-05,0.000430008
12.5942,-0.000232197,6.19268e-05,0.000627084
12.5967,-0.000199599,5.50553e-05,0.000737993
12.5992,-1.08413e-05,3.98004e-05,0.00133297
12.6018,-0.000104782,3.57863e-05,0.00102266
12.6043,-0.000422963,4.44148e-05,-3.59526e-05
12.6068,-0.000489232,3.42447e-05,-0.000538499
12.6093,-0.000511083,1.3248e-05,-0.000877469
12.6118,-0.00049606,2.29795e-06,-0.00122715
12.6143,-0.000410666,-1.52203e-05,-0.00195909
12.6168,-0.000418085,-1.76867e-05,-0.00216608
12.6193,-0.000356442,-2.17369e-05,-0.00241175
12.6218,-0.000531518,-8.92848e-06,-0.00234038
12.6243,-0.00101686,4.21093e-05,-0.00247345
12.6269,-0.00114771,3.12155e-05,-0.00209484
12.6294,-0.00136558,-6.16787e-06,-0.00181637
12.6319,-0.00133567,-2.60671e-05,-0.000709648
12.6344,-0.00135941,-5.66894e-05,0.00193035
12.6369,-0.00119389,-6.48985e-05,0.00295368
12.6394,-0.000966462,-6.5949e-05,0.00447726
12.6419,-0.000808543,-7.45793e-05,0.00408216
12.6444,-0.000853624,-9.91381e-05,0.00285402
12.6469,-0.000560589,-0.000102736,0.00141678
12.6495,-0.000117766,-0.000116429,-0.000943997
12.652,0.000308481,-0.000102191,-0.00217135
12.6545,0.00106393,-6.44547e-05,-0.00349718
12.657,0.00135155,-5.77415e-05,-0.00415997
12.6595,0.00182181,-6.30741e-05,-0.00546951
12.662,0.00182601,-5.82992e-05,-0.00545643
12.6645,0.00184542,-3.74243e-05,-0.00554243
12.667,0.0016344,-4.78209e-05,-0.00455766
12.6695,0.00132817,-8.25547e-05,-0.00309282
12.672,0.00108264,-9.45764e-05,-0.00140758
12.6746,0.000793505,-0.000122428,0.00137014
12.6771,0.000624532,-0.000118401,0.0028503
12.6796,0.000463062,-0.000114911,0.00506376
12.6821,0.000390551,-9.81357e-05,0.00527834
12.6846,0.000468458,-8.1285e-05,0.00500293
12.6871,0.000298102,-5.2174e-05,0.00392433
12.6896,-0.000182654,1.31681e-05,0.00142544
12.6921,-0.000197502,1.51746e-05,0.000712877
12.6946,4.41714e-05,-2.3527e-05,0.00074764
12.6971,7.91408e-05,-1.4283e-05,0.00104373
12.6997,0.00017812,1.61231e-05,0.00244757
12.7022,9.37876e-05,3.114e-05,0.00214716
12.7047,2.93468e-05,5.34082e-05,0.000534374
12.7072,-0.000236397,6.57336e-05,-0.000287405
12.7097,-0.000819097,0.000100667,-0.00151261
12.7122,-0.00102932,9.40476e-05,-0.00164551
12.7147,-0.00136872,8.14235e-05,-0.00179283
12.7172,-0.00136857,5.96948e-05,-0.000940174
12.7197,-0.00137036,2.15648e-05,0.000928388
12.7223,-0.00122344,3.86178e-06,0.00230817
12.7248,-0.00104266,-2.78326e-05,0.00528188
12.7273,-0.000828356,-2.56989e-05,0.00541561
12.7298,-0.00041855,-2.17038e-05,0.00462565
12.7323,-0.000396587,6.89912e-06,0.00308101
12.7348,-0.000698131,9.1489e-05,-0.000105162
12.7373,-0.000639177,9.34829e-05,-0.00125028
12.7398,-0.000469669,8.28837e-05,-0.00168587
12.7423,-0.000371678,6.1991e-05,-0.00201931
12.7448,-0.000357259,3.9118e-05,-0.00298073
12.7474,-0.000242163,7.95349e-06,-0.00273963
12.7499,-0.000206648,-4.32524e-05,-0.00161656
12.7524,7.54611e-05,-7.05578e-05,-0.0010718
12.7549,0.000696388,-0.000124569,-0.000537994
12.7574,0.000875104,-0.000119344,-0.000479448
12.7599,0.000954096,-8.30371e-05,-0.00104007
12.7624,0.0010857,-7.52053e-05,-0.000941736
12.7649,0.00143563,-6.75242e-05,-0.000693223
12.7674,0.00148374,-7.07855e-05,3.83829e-05
12.7699,0.00158675,-7.23309e-05,0.00219722
12.7725,0.00152603,-9.24756e-05,0.00241123
12.775,0.00156845,-0.000149299,0.00191698
12.7775,0.00138461,-0.000156043,0.00110375
12.78,0.00117631,-0.000159566,-0.000435643
12.7825,0.000900676,-0.00015505,-0.00109325
12.785,0.00053531,-0.000162151,-0.00142622
12.7875,0.000242457,-0.000145691,-0.00182255
12.79,-0.000271542,-0.000114613,-0.00265205
12.7925,-0.000386367,-0.000105774,-0.00301629
12.7951,-0.000466052,-0.000116439,-0.00393404
12.7976,-0.000418871,-0.000108084,-0.00369673
12.8001,-0.000341888,-0.000109962,-0.00317295
12.8026,-0.000211362,-9.22206e-05,-0.00213344
12.8051,9.16634e-05,-8.91977e-05,3.03053e-05
12.8076,0.000132268,-4.38076e-05,0.000765738
12.8101,0.000190095,4.43568e-05,0.00113267
12.8126,2.80163e-05,8.63019e-05,0.000970315
12.8151,-0.000463046,0.000150805,-9.5063e-05
12.8176,-0.000519909,0.000167013,1.88522e-05
12.8202,-0.00049023,0.000189951,0.00108308
12.8227,-0.000443432,0.000191182,0.00143068
12.8252,-0.000457854,0.000220641,0.00129524
12.8277,-0.000335895,0.00019438,0.00168425
12.8302,-0.000123359,0.00015835,0.0028319
12.8327,2.3189e-05,0.00011271,0.00345395
12.8352,0.00030602,3.66176e-05,0.00518644
12.8377,0.000298183,1.05403e-05,0.00469969
12.8402,7.21295e-05,4.36284e-06,0.0026614
12.8427,0.000115157,-2.12657e-05,0.00168446
12.8453,0.000398972,-7.67061e-05,0.0014473
12.8478,0.000334745,-8.82972e-05,0.000638624
12.8503,-8.35421e-06,-9.23691e-05,-0.00044524
12.8528,-5.29032e-05,-9.7392e-05,-0.0019944
12.8553,-0.000185881,-0.000114535,-0.00595177
12.8578,5.77172e-06,-0.000117039,-0.00647829
12.8603,0.000434062,-0.000135303,-0.00609486
12.8628,0.000689562,-0.000126599,-0.00459949
12.8653,0.00114676,-0.000127194,-0.00160846
12.8678,0.00124186,-0.000101244,4.1339e-06
12.8704,0.00134737,-6.45471e-05,0.00201484
12.8729,0.00131966,-3.33145e-05,0.00251139
12.8754,0.00138999,5.65201e-06,0.00280246
12.8779,0.00124603,3.37338e-05,0.00216855
12.8804,0.00105611,7.03629e-05,0.000426351
12.8829,0.00086767,9.72137e-05,-0.000282129
12.8854,0.000702275,0.00015491,-0.000964526
12.8879,0.000493654,0.000162316,-0.000952906
12.8904,0.000238917,0.000179098,-0.000570683
12.893,1.53525e-05,0.000162641,-0.000193956
12.8955,-0.000330001,0.000141887,0.000525422
12.898,-0.000497639,0.000116628,0.000694404
12.9005,-0.000804228,9.60746e-05,0.000446678
12.903,-0.000796757,6.25794e-05,0.00063279
12.9055,-0.000719813,1.52254e-05,0.0015225
12.908,-0.000576988,-2.11555e-05,0.00163582
12.9105,-0.00017832,-9.09162e-05,0.00175858
12.913,-0.00023729,-9.96874e-05,0.00118709
12.9155,-0.000589951,-9.4109e-05,-0.000370233
12.9181,-0.000707955,-9.144e-05,-0.000858959
12.9206,-0.00092237,-9.90291e-05,-0.00103119
12.9231,-0.000947942,-8.89951e-05,-0.00101756
12.9256,-0.00114617,-6.85274e-05,-0.00114179
12.9281,-0.000935409,-6.6861e-05,-0.000762805
12.9306,-0.000477314,-9.73822e-05,0.000325839
12.9331,-0.000227795,-7.78359e-05,0.000740969
