t,x,y,z
0.366807,0.0975637,0.22816,9.8007
0.368059,0.0975637,0.225782,9.81259
0.369311,0.0996703,0.22551,9.82027
0.370563,0.104427,0.227888,9.82265
0.371815,0.109184,0.227201,9.82299
0.373066,0.113941,0.222445,9.82061
0.374318,0.114737,0.222638,9.81922
0.37557,0.109981,0.229773,9.81922
0.376822,0.106182,0.232116,9.82018
0.378074,0.103804,0.22736,9.82256
0.379326,0.104206,0.224456,9.8203
0.380578,0.108963,0.224456,9.81079
0.38183,0.114616,0.222665,9.80933
0.383082,0.121752,0.217908,9.82123
0.384334,0.124564,0.21315,9.82534
0.385586,0.119807,0.208392,9.81582
0.386837,0.115049,0.207806,9.81131
0.388089,0.110291,0.214943,9.81607
0.389341,0.106336,0.21806,9.81681
0.390593,0.103957,0.213302,9.80967
0.391845,0.102352,0.212413,9.80795
0.393097,0.102352,0.219551,9.81747
0.394349,0.100864,0.224456,9.82624
0.395601,0.0961059,0.224456,9.83338
0.396853,0.095631,0.226598,9.83766
0.398105,0.105148,0.233736,9.83528
0.399356,0.111245,0.240189,9.83427
0.400608,0.108866,0.244948,9.83665
0.40186,0.107794,0.249052,9.83707
0.403112,0.110174,0.251432,9.83231
0.404364,0.107562,0.253811,9.82443
0.405616,0.0909084,0.25619,9.80778
0.406868,0.0772229,0.26035,9.79409
0.40812,0.0724647,0.269866,9.78933
0.409372,0.0705232,0.276566,9.78457
0.410624,0.0776601,0.274187,9.77982
0.411875,0.0837313,0.273939,9.77666
0.413127,0.0861102,0.281075,9.77904
0.414379,0.0889911,0.286204,9.78242
0.415631,0.0937488,0.283825,9.78956
0.416883,0.0985064,0.281917,9.79433
0.418135,0.103264,0.281917,9.78958
0.419387,0.107141,0.282798,9.78614
0.420639,0.107141,0.287556,9.78852
0.421891,0.106322,0.290675,9.78967
0.423143,0.101564,0.285918,9.78491
0.424394,0.0971852,0.283431,9.78091
0.425646,0.0948065,0.292946,9.78091
0.426898,0.0931228,0.301071,9.78091
0.42815,0.0955015,0.301071,9.78091
0.429402,0.0978803,0.30202,9.77996
0.430654,0.100259,0.309157,9.77283
0.431906,0.101781,0.316007,9.76798
0.433158,0.0970236,0.320765,9.77987
0.43441,0.0922661,0.325013,9.79023
0.435662,0.0875087,0.325013,9.78786
0.436913,0.0831985,0.32546,9.78525
0.438165,0.0831985,0.330218,9.7805
0.439417,0.0833911,0.334782,9.7767
0.440669,0.0857699,0.337161,9.78384
0.441921,0.0878251,0.339216,9.79049
0.443173,0.085446,0.336837,9.79049
0.444425,0.0833301,0.334853,9.79075
0.445677,0.0857095,0.339612,9.79551
0.446929,0.0879869,0.344166,9.79956
0.448181,0.0879869,0.344166,9.78766
0.449432,0.0879147,0.344383,9.77598
0.450684,0.0855353,0.351521,9.77122
0.451936,0.083241,0.358659,9.76655
0.453188,0.0856203,0.365797,9.76655
0.45444,0.0880378,0.372871,9.76655
0.455692,0.0975548,0.368113,9.76655
0.456944,0.107072,0.363354,9.76655
0.458196,0.107141,0.360958,9.776
0.459448,0.107141,0.358579,9.78551
0.4607,0.102477,0.360864,9.79503
0.461951,0.0977182,0.363243,9.80455
0.463203,0.0975637,0.361018,9.80485
0.464455,0.0975637,0.358639,9.80485
0.465707,0.0975637,0.358532,9.80031
0.466959,0.0975637,0.358532,9.79555
0.468211,0.0953224,0.363014,9.802
0.469463,0.0929434,0.367772,9.80914
0.470715,0.0927753,0.361476,9.80743
0.471967,0.0927753,0.354339,9.80505
0.473219,0.0927753,0.351563,9.80049
0.47447,0.0927753,0.349184,9.79574
0.475722,0.101374,0.348955,9.79958
0.476974,0.11089,0.348955,9.80433
0.478226,0.114048,0.353193,9.80485
0.479478,0.116427,0.357951,9.80485
0.48073,0.112541,0.358532,9.80485
0.481982,0.107783,0.358532,9.80485
0.483234,0.105083,0.364705,9.81103
0.484486,0.102704,0.371841,9.81816
0.485738,0.0982982,0.372897,9.81922
0.486989,0.0935404,0.372897,9.81922
0.488241,0.090779,0.370901,9.82521
0.489493,0.0884001,0.368522,9.83235
0.490745,0.0938843,0.368109,9.82965
0.491997,0.101021,0.368109,9.8249
0.493249,0.102352,0.370044,9.82207
0.494501,0.102352,0.372423,9.81969
0.495753,0.0985422,0.370992,9.80588
0.497005,0.0937842,0.368613,9.78923
0.498257,0.0927753,0.366234,9.78758
0.499508,0.0927753,0.363855,9.78995
0.50076,0.0890869,0.36332,9.79049
0.502012,0.0843289,0.36332,9.79049
0.503264,0.0868261,0.36332,9.78868
0.504516,0.091584,0.36332,9.7863
0.505768,0.0927753,0.356187,9.78748
0.50702,0.0927753,0.346671,9.78986
0.508272,0.0945281,0.344166,9.78698
0.509524,0.096907,0.344166,9.78223
0.510776,0.0975637,0.340722,9.77919
0.512028,0.0975637,0.335964,9.77681
0.513279,0.0992553,0.336281,9.77951
0.514531,0.101634,0.33866,9.78427
0.515783,0.102352,0.336056,9.78736
0.517035,0.102352,0.331298,9.78974
0.518287,0.100722,0.333062,9.78397
0.519539,0.0983428,0.33782,9.77445
0.520791,0.0959639,0.334579,9.76174
0.522043,0.0935849,0.327442,9.74746
0.523295,0.0864982,0.328151,9.74574
0.524547,0.0769826,0.332909,9.7505
0.525798,0.0705443,0.329974,9.76295
0.52705,0.0657865,0.322837,9.77961
0.528302,0.0640449,0.323241,9.7857
0.529554,0.0640449,0.327998,9.7857
0.530806,0.0640449,0.329801,9.78866
0.532058,0.0640449,0.329801,9.79341
0.53331,0.066938,0.328355,9.79383
0.534562,0.0716956,0.325976,9.79145
0.535814,0.0792843,0.325013,9.7919
0.537066,0.0887992,0.325013,9.79428
0.538317,0.0872367,0.327782,9.79528
