"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.959672562E0,-1.041689143E-2,1.104762554E-1,1.295166016E-1,1.705522346E-1
3.964693499E0,3.797397017E-3,9.474891424E-2,1.189908981E-1,1.521532478E-1
3.969714437E0,1.789790764E-2,5.546164513E-2,7.530879974E-2,9.522470529E-2
3.974735374E0,1.289159060E-2,2.119821310E-2,1.300144196E-2,2.801062012E-2
3.979756312E0,3.165544942E-2,-3.178596497E-3,-7.253837585E-2,7.920850286E-2
3.984777249E0,2.662860975E-2,-2.735251188E-2,-1.146287918E-1,1.208180561E-1
3.989798187E0,3.578571230E-2,-3.713107109E-2,-9.938144684E-2,1.119643051E-1
3.994819124E0,3.072444350E-2,-3.253090382E-2,-1.175060272E-1,1.257374947E-1
3.999840062E0,1.146456227E-2,-1.852381229E-2,-1.022348404E-1,1.045300454E-1
4.004860999E0,-1.238800585E-2,4.863679409E-3,-5.860042572E-2,6.009266146E-2
4.009881937E0,-1.219119504E-2,3.760486841E-2,-2.008247375E-2,4.434024263E-2
4.014902874E0,-3.105113655E-2,6.062823534E-2,-8.840560913E-4,6.812295910E-2
4.019923812E0,-3.075519577E-2,6.921410561E-2,8.657455444E-3,7.623270962E-2
4.024944749E0,-3.045700118E-2,8.263182640E-2,4.659557343E-2,9.963330326E-2
4.029965687E0,-2.076769248E-2,8.638900518E-2,6.048011780E-2,1.074811701E-1
4.034986624E0,-1.585591957E-2,9.021836519E-2,5.049705505E-2,1.045978784E-1
4.040007562E0,-1.483336091E-3,6.557631493E-2,3.584384918E-2,7.474780859E-2
4.045028499E0,3.263033926E-3,5.543714762E-2,3.080558777E-2,6.350518848E-2
4.050049437E0,1.272780076E-2,3.593683243E-2,2.061843872E-3,3.817989048E-2
4.055070374E0,1.260724291E-2,1.190257072E-2,2.043724060E-3,1.745825225E-2
4.060091312E0,3.143470362E-2,2.365648746E-3,-1.697254181E-2,3.580229128E-2
4.065112249E0,2.171771228E-2,7.153689861E-3,-1.683712006E-2,2.839582570E-2
4.070133135E0,-2.173293382E-3,2.456963062E-3,-1.670742035E-2,1.702638442E-2
4.075154020E0,7.379040122E-3,-6.949305534E-3,-1.657867432E-2,1.943181728E-2
4.080174906E0,2.554558218E-3,7.516980171E-3,-3.070068359E-2,3.171060913E-2
4.085195791E0,-2.122846618E-2,7.617413998E-3,-2.096271515E-2,3.079136566E-2
4.090216676E0,-3.061003983E-2,1.241344213E-2,-1.605033875E-2,3.672439867E-2
4.095237562E0,-3.986644372E-2,7.672667503E-3,-1.592731476E-2,4.361057804E-2
4.100258447E0,-4.424551129E-2,-1.725435257E-3,-2.055835724E-2,4.881893535E-2
4.105279333E0,-4.868204892E-2,-1.600205898E-3,-1.564884186E-2,5.116042218E-2
4.110300218E0,-3.879385442E-2,-6.172537804E-3,-3.452777863E-2,5.229943461E-2
4.115321103E0,-3.853677958E-2,-1.065504551E-2,-3.425979614E-2,5.265308165E-2
4.120341989E0,-2.877539769E-2,-2.464926243E-2,-3.398895264E-2,5.090047693E-2
4.125362874E0,-2.864878252E-2,-2.902966738E-2,-1.472568512E-2,4.336265825E-2
4.130383760E0,-1.417432167E-2,-2.862507105E-2,-1.461791992E-2,3.512818911E-2
4.135404645E0,-1.412240788E-2,-1.408159733E-2,-9.753227234E-3,2.220043309E-2
4.140425531E0,-9.270716459E-3,-4.356145859E-3,-1.443099976E-2,1.769677780E-2
4.145446416E0,-1.870497130E-2,-1.370573044E-2,4.673004150E-3,2.365501989E-2
4.150467301E0,-9.165285155E-3,-1.342886686E-2,3.785896301E-2,4.120240281E-2
4.155488187E0,-1.389891468E-2,-8.405804634E-3,2.328395844E-2,2.838978868E-2
4.160509072E0,-4.244178534E-3,-3.424584866E-3,2.307510376E-2,2.371078334E-2
4.165529958E0,4.781801254E-4,6.315350533E-3,3.710937500E-2,3.764595624E-2
4.170550843E0,5.109488964E-3,1.117390394E-2,1.304340363E-2,1.791907880E-2
4.175571728E0,9.805602953E-3,-3.002047539E-3,1.766777039E-2,2.042822188E-2
4.180592614E0,1.440144889E-2,-1.705950499E-2,8.008956909E-3,2.371859674E-2
4.185613499E0,1.421991922E-2,-2.457499504E-3,-1.107025146E-2,1.818779464E-2
4.190634385E0,9.338404983E-3,-7.022678852E-3,-1.574134827E-2,1.960392489E-2
4.195655270E0,9.199062362E-3,-1.624673605E-2,-1.562881470E-2,2.434828597E-2
4.200676156E0,-3.891251981E-4,-6.296336651E-3,-2.977371216E-2,3.043467117E-2
4.205697093E0,-4.474110901E-4,-1.557821035E-2,-3.428840637E-2,3.766398314E-2
4.210718031E0,-5.146153271E-4,3.760337830E-3,-1.977634430E-2,2.013724816E-2
4.215738968E0,-5.248524249E-4,-8.049607277E-4,-1.013469696E-2,1.018015296E-2
4.220759906E0,-1.488391683E-2,-5.319714546E-4,4.171371460E-3,1.546655468E-2
4.225780843E0,-1.013401151E-2,1.398438215E-2,-6.351470947E-4,1.728191382E-2
4.230801781E0,-1.960340887E-2,9.436964989E-3,8.838653564E-3,2.348343553E-2
4.235822718E0,-1.475309394E-2,1.442456245E-2,1.348495483E-2,2.464884966E-2
4.240843656E0,-1.944019087E-2,5.125164986E-3,1.809310913E-2,2.704716131E-2
4.245864593E0,-2.888845094E-2,1.020044088E-2,1.790904999E-2,3.548697878E-2
4.250885531E0,-9.776348248E-3,5.685091019E-3,1.773166656E-2,2.103114938E-2
4.255906468E0,-9.803455323E-3,-1.783883572E-2,2.230834961E-2,3.019924268E-2
4.260927406E0,-9.788012132E-3,-2.212065458E-2,1.734542847E-2,2.976562496E-2
4.265948343E0,1.392276585E-2,-2.161848545E-2,1.242446899E-2,2.855818187E-2
4.270969281E0,1.374048367E-2,-2.112030983E-2,2.795219421E-3,2.535116625E-2
4.275990218E0,4.119116813E-3,-3.956878185E-2,7.487297058E-3,4.048104788E-2
4.281011156E0,-7.817000151E-4,-4.852145910E-2,1.690292358E-2,5.138727346E-2
4.286032093E0,-5.533568561E-3,-4.310250282E-2,7.241249084E-3,4.405544029E-2
4.291053031E0,3.933932632E-3,-5.197364092E-2,-2.339363098E-3,5.217478123E-2
4.296073968E0,-9.560212493E-4,-5.617821217E-2,-2.328872681E-3,5.623459030E-2
4.301094906E0,-9.579621255E-4,-6.029582024E-2,-2.324104309E-3,6.034819873E-2
4.306115843E0,3.680530936E-3,-5.493366718E-2,2.434730530E-3,5.511063428E-2
4.311136781E0,8.383776993E-3,-6.386166811E-2,-7.093429565E-3,6.479905179E-2
4.316157718E0,-1.249387860E-3,-5.377304554E-2,-2.290725708E-3,5.383631508E-2
4.321178656E0,-1.201849431E-3,-4.376846552E-2,2.470970154E-3,4.385463156E-2
4.326199593E0,-1.080683991E-2,-3.389900923E-2,2.449989319E-3,3.566417058E-2
4.331220531E0,-1.337807626E-3,-1.941502094E-2,2.434730530E-3,1.961276830E-2
4.336241468E0,-1.564310864E-2,-1.934874058E-2,-2.326011658E-3,2.498981673E-2
4.341262406E0,-1.558369771E-2,-1.923131943E-2,7.194519043E-3,2.577705153E-2
4.346283343E0,-6.084140390E-3,-2.381145954E-2,-7.110595703E-3,2.558442771E-2
4.351304281E0,-1.079188287E-2,-1.421183348E-2,-2.294540405E-3,1.799182766E-2
4.356325218E0,3.528960049E-3,-9.440600872E-3,-2.266883850E-3,1.033040494E-2
4.361346156E0,8.186385036E-3,-1.425802708E-2,-6.982803345E-3,1.786246844E-2
4.366367093E0,3.402147442E-3,-9.486258030E-3,-2.167701721E-3,1.030837666E-2
4.371388031E0,8.103054017E-3,-2.369654179E-2,-1.639175415E-2,2.993117407E-2
4.376408968E0,1.757429913E-2,-2.359491587E-2,-1.624679565E-2,3.360854673E-2
4.381429906E0,7.967956364E-3,-1.874548197E-2,-1.135444641E-2,2.331962427E-2
4.386450843E0,3.138463944E-3,-2.343344688E-2,-1.125144958E-2,2.618342045E-2
4.391471781E0,3.154069185E-3,-2.338576317E-2,3.101348877E-3,2.380042933E-2
4.396492718E0,-6.379168481E-3,-2.333849669E-2,1.258563995E-2,2.727228540E-2
4.401513656E0,7.857833058E-3,-1.843965054E-2,1.723289490E-2,2.643367017E-2
4.406534593E0,-1.662898809E-3,-1.838183403E-2,1.709747314E-2,2.515910656E-2
4.411555531E0,3.136586398E-3,-8.827269077E-3,2.171230316E-2,2.364704976E-2
4.416576468E0,7.844347507E-3,-4.100918770E-3,3.103733063E-2,3.227486971E-2
4.421597406E0,-1.680906862E-3,-4.162430763E-3,4.028415680E-2,4.053349932E-2
4.426618343E0,-1.597871259E-2,5.273580551E-3,3.995704651E-2,4.335545495E-2
4.431639281E0,-1.595894247E-2,1.463073492E-2,3.013515472E-2,3.710625014E-2
4.436660218E0,-1.594398171E-2,1.446485519E-2,2.513980865E-2,3.309762178E-2
4.441681156E0,-1.118063927E-2,4.751622677E-3,2.019119263E-2,2.356414378E-2
4.446702093E0,-2.545100451E-2,-8.046627045E-5,1.033782959E-3,2.547211833E-2
4.451723031E0,-2.060380578E-2,-1.911801100E-2,-2.271270752E-2,3.613699268E-2
4.456743968E0,-2.523762733E-2,-2.375149727E-2,-3.201675415E-2,4.718203050E-2
4.461764906E0,-1.089984551E-2,-1.884907484E-2,-6.023597717E-2,6.405050508E-2
4.466785843E0,-2.511618286E-2,-3.298163414E-2,-5.498218536E-2,6.885965103E-2
4.471806781E0,-2.022469416E-2,-2.805399895E-2,-4.976654053E-2,6.060341300E-2
4.476827718E0,-1.062545553E-2,-3.266441822E-2,-2.560043335E-2,4.283977953E-2
4.481848656E0,-1.540343463E-2,-2.773940563E-2,3.112792969E-3,3.188149782E-2
4.486869593E0,-5.839735270E-3,-3.230088949E-2,1.733589172E-2,3.712119491E-2
4.491890531E0,-1.055416465E-2,-2.732717991E-2,3.618907928E-2,4.655979610E-2
4.496911468E0,-5.831103772E-3,-2.249854803E-2,4.064941406E-2,4.682479363E-2
4.501932406E0,8.344963193E-3,-1.290971041E-2,6.406211853E-2,6.588060461E-2
4.506953343E0,3.451332450E-3,-1.769775152E-2,6.354141235E-2,6.605023231E-2
4.511974281E0,3.360889852E-3,-2.719485760E-2,5.352783203E-2,6.013388947E-2
4.516995218E0,2.220883220E-2,-2.241885662E-2,5.309963226E-2,6.176899146E-2
4.522016156E0,2.191034704E-2,-3.667682409E-2,3.368091583E-2,5.440272810E-2
4.527037093E0,3.121941909E-2,-4.606765509E-2,1.442432404E-2,5.748862581E-2
4.532058031E0,2.145693079E-2,-5.073523521E-2,8.583068848E-5,5.508603578E-2
4.537078968E0,2.131524310E-2,-6.011205912E-2,-2.837848663E-2,6.980786305E-2
4.542099906E0,2.582441270E-2,-6.476587057E-2,-2.810478210E-2,7.517577442E-2
4.547120843E0,2.084610239E-2,-5.988365412E-2,-3.733062744E-2,7.358116444E-2
4.552141781E0,2.065777779E-2,-5.504214764E-2,-4.647922516E-2,7.494464738E-2
4.557162718E0,1.425307244E-3,-3.599548340E-2,-3.180980682E-2,4.805798722E-2
4.562183656E0,-1.759518683E-2,-2.185606956E-2,-1.726245880E-2,3.294344943E-2
4.567204593E0,-1.261122152E-2,-7.886111736E-3,-1.707839966E-2,2.264741490E-2
4.572225531E0,-2.676623315E-2,-3.581285477E-3,-2.645492554E-3,2.713402796E-2
4.577246468E0,-3.595599905E-2,1.018482447E-2,6.918907166E-3,3.800573369E-2
4.582267406E0,-2.612223849E-2,4.842042923E-3,1.640319824E-2,3.122309459E-2
4.587288343E0,-3.535978869E-2,1.384085417E-2,1.155853271E-2,3.969236172E-2
4.592309281E0,-3.982820734E-2,1.806801558E-2,2.001762390E-3,4.378066171E-2
4.597330218E0,-4.426869750E-2,8.014798164E-3,2.021789551E-3,4.503378955E-2
4.602351156E0,-4.390971735E-2,1.693540812E-2,-7.445335388E-3,4.764771080E-2
4.607372093E0,-3.407070041E-2,2.118885517E-2,-1.209926605E-2,4.190671126E-2
4.612393031E0,-2.430434898E-2,1.585781574E-2,-1.196193695E-2,3.138884571E-2
4.617413968E0,-2.421981096E-2,1.062291861E-2,-7.081985474E-3,2.737882687E-2
4.622434906E0,-1.453555748E-2,1.972889900E-2,-1.649284363E-2,2.953854732E-2
4.627455843E0,-1.443366148E-2,1.446193457E-2,-2.581977844E-2,3.292626754E-2
4.632476781E0,-9.579433128E-3,1.878738403E-2,-6.583213806E-3,2.209230730E-2
4.637497718E0,-9.570546448E-3,3.262567520E-2,2.198505402E-2,4.048916697E-2
4.642518656E0,-9.608771652E-3,3.690320253E-2,4.081344604E-2,5.585617448E-2
4.647539593E0,-4.898184910E-3,3.169977665E-2,5.473232269E-2,6.343890922E-2
4.652560531E0,-9.784922004E-3,2.184319496E-2,5.903434753E-2,6.370183713E-2
4.657581468E0,-1.462627947E-2,3.106266260E-2,5.855178833E-2,6.787583499E-2
4.662602406E0,-1.936619915E-2,1.181739569E-2,5.806350708E-2,6.233836190E-2
4.667623343E0,-9.821124375E-3,6.926238537E-3,4.333877563E-2,4.497417857E-2
4.672644281E0,4.444627091E-3,-7.421135902E-3,3.823280334E-2,3.919917371E-2
4.677665218E0,9.038075805E-3,-2.706468105E-3,4.684448242E-3,1.053355777E-2
4.682686156E0,1.839816943E-2,-7.528305054E-3,-9.591102600E-3,2.207163937E-2
4.687707093E0,1.817857102E-2,-7.509529591E-3,-1.900482178E-2,2.735026014E-2
4.692728031E0,2.281743661E-2,-1.223957539E-2,-3.308773041E-2,4.201476553E-2
4.697748968E0,3.567021340E-3,-1.698178053E-2,-3.755187988E-2,4.136723575E-2
4.702769906E0,1.777293161E-2,-1.223933697E-2,-4.197406769E-2,4.719640691E-2
4.707790843E0,8.117955178E-3,-1.228493452E-2,-3.686237335E-2,3.969452584E-2
4.712811781E0,3.296632320E-3,-7.581830025E-3,-6.028461456E-2,6.084888400E-2
4.717832718E0,-2.047852054E-2,-2.814471722E-3,-5.502986908E-2,5.878416067E-2
4.722853656E0,-3.451620042E-2,-7.686913013E-3,-2.606678009E-2,4.393101123E-2
4.727874593E0,-3.893989697E-2,-1.246702671E-2,-6.847381592E-3,4.145635013E-2
4.732895531E0,-3.382973745E-2,-2.665263414E-2,-6.786346436E-3,4.359895115E-2
4.737916468E0,-3.366110846E-2,-2.647465467E-2,-6.725311279E-3,4.334982555E-2
4.742937406E0,-4.763596505E-2,-3.589862585E-2,1.708602905E-2,6.204698939E-2
4.747958343E0,-3.300804645E-2,-5.004411936E-2,2.171039581E-2,6.375959770E-2
4.752979281E0,-3.753837198E-2,-5.462664366E-2,3.104877472E-2,7.319307330E-2
4.758000218E0,-1.359635592E-2,-6.877130270E-2,3.557109833E-2,7.861078810E-2
4.763021156E0,-8.791448548E-3,-7.330131531E-2,3.055858612E-2,7.990118634E-2
4.768042093E0,-4.031283781E-3,-6.359964609E-2,2.084350586E-2,6.704936963E-2
4.773063031E0,6.938893348E-4,-5.877918005E-2,3.020858765E-2,6.609109060E-2
4.778083968E0,1.476857439E-2,-6.365090609E-2,2.526378632E-2,7.005574590E-2
4.783104906E0,9.727293625E-3,-5.898487568E-2,2.985763550E-2,6.682300650E-2
4.788125843E0,1.902524196E-2,-6.385469437E-2,3.441333771E-2,7.499106371E-2
4.793146781E0,2.349719405E-2,-5.449020863E-2,2.468967438E-2,6.427192999E-2
4.798167718E0,1.368169859E-2,-4.045510292E-2,1.979637146E-2,4.707122849E-2
4.803188656E0,1.345905662E-2,-5.033171177E-2,5.451202393E-3,5.238456855E-2
4.808209593E0,2.278231457E-2,-4.598379135E-2,1.497745514E-2,5.345902250E-2
4.813230531E0,2.252150327E-2,-4.636853933E-2,1.017379761E-2,5.254298913E-2
4.818251468E0,2.227224410E-2,-3.730517626E-2,1.016330719E-2,4.462086783E-2
4.823272406E0,7.821906358E-3,-2.362012863E-2,6.608963013E-4,2.489034913E-2
4.828293343E0,-1.764215529E-3,-1.949429512E-2,5.478858948E-3,2.032628579E-2
4.833314281E0,-6.460819393E-3,-2.020341158E-2,7.638931274E-4,2.122506913E-2
4.838335218E0,-1.122643426E-2,-2.570664883E-2,-3.907203674E-3,2.832191485E-2
4.843356156E0,-6.507065147E-3,-2.161532640E-2,-1.804065704E-2,2.889687767E-2
4.848377093E0,-1.125815511E-2,-1.761025190E-2,1.188278198E-3,2.093511485E-2
4.853398031E0,-2.073229477E-2,-2.783179283E-2,6.006240845E-3,3.522089817E-2
4.858418968E0,-2.068219706E-2,-1.907759905E-2,6.045341492E-3,2.877940609E-2
4.863439906E0,-1.586984470E-2,-1.984220743E-2,1.557731628E-2,2.980298558E-2
4.868460843E0,-6.302084774E-3,-3.014892340E-2,-3.458023071E-3,3.099406037E-2
4.873481781E0,-1.586451009E-2,-2.137559652E-2,-1.758480072E-2,3.190335442E-2
4.878502718E0,-6.249796599E-3,-3.230154514E-3,6.398200989E-3,9.509512690E-3
4.883523656E0,-6.254434586E-3,4.665851593E-4,2.068996429E-2,2.161967336E-2
4.888544593E0,-1.107347384E-2,-1.000905037E-2,6.361961365E-3,1.622582709E-2
4.893565531E0,-2.529764175E-2,8.041858673E-3,1.590061188E-2,3.094303843E-2
4.898586468E0,-2.045147866E-2,7.051467896E-3,1.585292816E-2,2.681979698E-2
4.903607406E0,-1.461435109E-3,2.016001940E-2,-3.172874451E-3,2.046043272E-2
4.908628343E0,-3.480187431E-2,3.326243162E-2,2.543449402E-2,5.444697695E-2
4.913649281E0,-2.993296459E-2,4.155904055E-2,1.581192017E-2,5.360180071E-2
4.918670218E0,-2.500117570E-2,5.453497171E-2,-3.229141235E-3,6.007952463E-2
4.923691156E0,-2.485419437E-2,5.320882797E-2,-3.121376038E-3,5.881031662E-2
4.928712093E0,-1.531966403E-2,6.133925915E-2,-2.200317383E-2,6.694278510E-2
4.933733031E0,-1.530504227E-2,7.900220156E-2,-2.649211884E-2,8.471968207E-2
4.938753968E0,-9.884946048E-4,7.287871838E-2,-2.145576477E-2,7.597785569E-2
4.943774906E0,3.692504019E-3,7.640743256E-2,-3.071594238E-2,8.243299978E-2
4.948795843E0,1.304573566E-2,8.475810289E-2,-5.415439606E-2,1.014239904E-1
4.953816781E0,2.247618139E-2,8.834248781E-2,-6.315708160E-2,1.108981102E-1
4.958837718E0,3.171494976E-2,9.189736843E-2,-4.834270477E-2,1.085724710E-1
4.963858656E0,2.668779343E-2,8.133208752E-2,-5.265998840E-2,1.004998565E-1
4.968879593E0,4.544503242E-2,6.146126986E-2,-5.695056915E-2,9.532106793E-2
4.973900531E0,3.080646694E-2,5.130475760E-2,-3.746795654E-2,7.060498796E-2
4.978921468E0,3.048369661E-2,6.022685766E-2,-2.289581299E-2,7.127936865E-2
4.983942406E0,2.072804421E-2,4.543513060E-2,5.789756775E-3,5.027448849E-2
4.988963343E0,1.114248857E-2,3.556746244E-2,1.048946381E-2,3.871986941E-2
4.993984281E0,-7.850453258E-3,3.527861834E-2,1.040077209E-2,3.760833137E-2
4.999005218E0,-7.794510573E-3,1.604992151E-2,1.980495453E-2,2.665690529E-2
5.004026156E0,-7.692199200E-3,2.072411776E-2,1.488590240E-2,2.665049860E-2
5.009047093E0,-7.539045066E-3,2.066254616E-2,1.949977875E-2,2.939420666E-2
5.014068031E0,-2.643286064E-2,1.105284691E-2,1.458263397E-2,3.214832437E-2
5.019088968E0,-2.612353116E-2,-3.225326538E-3,1.445579529E-2,3.003017864E-2
5.024109906E0,-3.540745378E-2,-7.836163044E-3,1.432514191E-2,3.899106211E-2
5.029130843E0,-3.037337959E-2,-2.911448479E-3,-5.054473877E-5,3.051264123E-2
5.034151781E0,-3.488797322E-2,-7.472634315E-3,-9.562492371E-3,3.693849211E-2
5.039172718E0,-2.986795455E-2,-7.247328758E-3,-1.424598694E-2,3.387575279E-2
5.044193656E0,-2.968024462E-2,-1.177275181E-2,1.029968262E-4,3.193000492E-2
5.049214593E0,-1.995025575E-2,-6.711602211E-3,9.579658508E-3,2.312635220E-2
5.054235531E0,-1.504985988E-2,-1.796066761E-3,-4.755973816E-3,1.588532106E-2
5.059256468E0,-1.499049738E-2,1.262730360E-2,-1.897716522E-2,2.728179994E-2
5.064277406E0,-1.018797234E-2,3.239750862E-3,1.554489136E-4,1.069181605E-2
5.069298343E0,-6.155781448E-4,-1.081836224E-2,1.344680786E-4,1.083669597E-2
5.074319281E0,-1.007009298E-2,-5.765140057E-3,1.134872437E-4,1.160415838E-2
5.079340218E0,-5.252040923E-3,-1.969635487E-2,-2.365493774E-2,3.122637361E-2
5.084361156E0,4.279222339E-3,-3.826016188E-2,-9.237289429E-3,3.959140370E-2
5.089382093E0,1.372618973E-2,-3.772675991E-2,-4.431724548E-3,4.039005918E-2
5.094403031E0,1.354574040E-2,-4.194629192E-2,3.337860107E-4,4.408049344E-2
5.099423968E0,1.811530069E-2,-4.618239403E-2,5.064010620E-3,4.986603895E-2
5.104444906E0,1.785624772E-2,-3.613805771E-2,1.925182343E-2,4.467032016E-2
5.109465843E0,2.243672684E-2,-4.527425766E-2,1.908588409E-2,5.401329549E-2
5.114486781E0,1.743034273E-2,-4.958581924E-2,1.417255402E-2,5.443740998E-2
5.119507718E0,3.086570650E-3,-4.441672564E-2,9.305000305E-3,4.548577212E-2
5.124528656E0,7.903195918E-3,-5.358779430E-2,1.872825623E-2,5.731369632E-2
5.129549593E0,-1.678884029E-3,-4.848819971E-2,2.332878113E-2,5.383452602E-2
5.134570531E0,-6.432604045E-3,-6.247687340E-2,1.365184784E-2,6.427371978E-2
5.139591468E0,-1.588557288E-2,-6.685227156E-2,8.803367615E-3,6.927537022E-2
5.144612406E0,-2.526457608E-2,-5.704897642E-2,1.350212097E-2,6.383722884E-2
5.149633343E0,-3.456544131E-2,-6.637305021E-2,1.816654205E-2,7.700762805E-2
5.154654281E0,-3.904510662E-2,-6.612229347E-2,3.798484802E-3,7.688372085E-2
5.159675218E0,-3.873412684E-2,-8.491945267E-2,1.329708099E-2,9.427862104E-2
5.164696156E0,-2.892875113E-2,-7.986921072E-2,1.322364807E-2,8.596992690E-2
5.169717093E0,-2.875378542E-2,-6.071901321E-2,-5.833625793E-3,6.743596912E-2
5.174738031E0,-1.428307220E-2,-6.552255154E-2,3.764152527E-3,6.716680546E-2
5.179758968E0,-1.898828149E-2,-6.084042788E-2,-5.706787109E-3,6.398968602E-2
5.184779906E0,-1.889615133E-2,-6.569463015E-2,-8.525848389E-4,6.836355656E-2
5.189800843E0,-1.405147277E-2,-5.636650324E-2,1.346683502E-2,5.963205698E-2
5.194821781E0,2.967268229E-4,-4.241913557E-2,8.678436279E-3,4.329880328E-2
5.199842718E0,5.023548380E-3,-3.813648224E-2,-8.144378662E-4,3.847454516E-2
5.204863656E0,9.617205709E-3,-3.863841295E-2,-5.479812622E-3,4.019261061E-2
5.209884593E0,9.470969439E-3,-3.443920612E-2,4.143714905E-3,3.595731572E-2
5.214905531E0,-2.227537334E-4,-3.507512808E-2,8.944511414E-3,3.619832197E-2
5.219926468E0,4.414657131E-3,-1.671195030E-2,8.956909180E-3,1.946804311E-2
5.224947406E0,4.321467131E-3,-3.353893757E-3,1.847553253E-2,1.926834149E-2
5.229968343E0,-5.242861807E-4,-9.100973606E-3,3.741168976E-2,3.850632581E-2
5.234989281E0,-5.386188626E-3,9.045958519E-3,3.243827820E-2,3.410399223E-2
5.240010218E0,-1.015101001E-2,1.744097471E-2,2.751636505E-2,3.412302666E-2
5.245031156E0,-1.482928544E-2,2.106946707E-2,8.384704590E-3,2.709489657E-2
5.250052093E0,-2.422190830E-2,2.941638231E-2,-1.090049744E-3,3.812102568E-2
5.255073031E0,-1.923906803E-2,4.254567623E-2,-2.948951721E-2,5.522597152E-2
5.260093968E0,-1.408605278E-2,3.171950579E-2,-5.289554596E-2,6.326517772E-2
5.265114906E0,-1.371959597E-2,3.053206205E-2,-5.711746216E-2,6.620301058E-2
5.270135843E0,-2.285318263E-2,2.470946312E-2,-6.131362915E-2,6.994416805E-2
5.275156781E0,-1.761347800E-2,1.898717880E-2,-5.598258972E-2,6.168304401E-2
5.280177718E0,-3.142124414E-2,3.700375557E-2,-5.543899536E-2,7.368890498E-2
5.285198656E0,-3.096202575E-2,3.597933054E-2,-2.167034149E-2,5.218010123E-2
5.290219593E0,-3.076998517E-2,3.501528502E-2,-1.192951202E-2,4.811626990E-2
5.295240531E0,-3.062630817E-2,3.426593542E-2,-1.653480530E-2,4.884183523E-2
5.300261468E0,-3.528400138E-2,4.307150841E-2,7.384300232E-3,5.616621297E-2
5.305282406E0,-2.105901018E-2,4.230648279E-2,2.160835266E-2,5.196384609E-2
5.310303343E0,-1.644955762E-2,3.205084801E-2,3.096485138E-2,4.750438743E-2
5.315324281E0,-1.198682562E-2,3.617799282E-2,3.549003601E-2,5.207757491E-2
5.320345218E0,1.935716718E-3,2.127677202E-2,3.522968292E-2,4.120168183E-2
5.325366156E0,2.052761428E-2,1.604884863E-2,2.546977997E-2,3.643704409E-2
5.330387093E0,2.963251434E-2,1.556098461E-2,6.298065186E-3,3.405724260E-2
5.335408031E0,2.442100085E-2,1.038026810E-2,-1.746749878E-2,3.176867580E-2
5.340428968E0,3.839705139E-2,9.939670563E-3,-2.203655243E-2,4.537334294E-2
5.345449906E0,2.846243978E-2,9.606122971E-3,-2.657699585E-2,4.010891154E-2
5.350470843E0,1.861558855E-2,9.223520756E-3,-2.157783508E-2,2.995357139E-2
5.355491781E0,1.839452609E-2,2.308976650E-2,-2.136898041E-2,3.644350739E-2
5.360512718E0,1.342679933E-2,4.644083977E-2,-2.178192139E-3,4.839189043E-2
5.365533656E0,-9.915567935E-4,4.585462809E-2,-1.163768768E-2,4.731876875E-2
5.370554593E0,-1.054620370E-2,3.582823277E-2,-6.777763367E-3,3.795817108E-2
5.375575531E0,-2.512657642E-2,1.654326916E-2,2.777099609E-3,3.021153554E-2
5.380596468E0,-2.080315724E-2,2.596181631E-2,-1.149559021E-2,3.519852059E-2
5.385617406E0,2.948384732E-3,3.994679451E-2,-1.139545441E-2,4.164487658E-2
5.390638343E0,-2.547308058E-2,3.017616272E-2,1.243591309E-2,4.140205991E-2
5.395659281E0,-2.527503297E-2,3.478431702E-2,2.181911469E-2,4.821669594E-2
5.400680218E0,-1.558164135E-2,2.505683899E-2,2.638053894E-2,3.957986309E-2
5.405701156E0,-5.964044482E-3,1.546198130E-2,2.140140533E-2,2.706774543E-2
5.410722093E0,3.474995494E-3,5.946934223E-3,-2.530097961E-3,7.337780048E-3
5.415743031E0,8.081898093E-3,1.311480999E-3,-4.051208496E-2,4.133117573E-2
5.420763968E0,2.725275606E-2,-8.137047291E-3,-6.392383575E-2,6.996557031E-2
5.425784906E0,3.475669771E-3,6.287395954E-3,-1.591777802E-2,1.746388517E-2
5.430805843E0,3.639213741E-3,1.597642899E-3,3.197669983E-3,5.101120740E-3
5.435826781E0,-1.049081981E-2,-7.750034332E-3,1.740074158E-2,2.174640522E-2
5.440847718E0,-1.015423238E-2,6.722629070E-3,7.742881775E-3,1.443102197E-2
5.445868656E0,-1.921905018E-2,2.572000027E-2,2.666568756E-2,4.173666490E-2
5.450889593E0,-2.794492245E-2,1.606792212E-2,3.593254089E-2,4.827260410E-2
5.455910531E0,-2.204737999E-2,2.063852549E-2,1.663970947E-2,3.448065588E-2
5.460931468E0,-2.558764257E-2,1.087379456E-2,1.650810242E-2,3.233394974E-2
5.465952406E0,-1.031113416E-2,-8.254885674E-3,2.126693726E-3,1.337854444E-2
5.470973343E0,4.569685087E-3,-2.712053061E-2,-2.647399902E-3,2.762994622E-2
5.475994281E0,9.462712333E-3,-3.153163195E-2,-1.688194275E-2,3.699711785E-2
5.481015218E0,4.569426179E-3,-4.529982805E-2,-1.201343536E-2,4.708796775E-2
