"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.818248120E-1,1.646013707E-1,1.478419602E-1,9.747393608E0,9.749904256E0
3.843461140E-1,1.693897694E-1,1.334767491E-1,9.766547203E0,9.768927946E0
3.868674160E-1,1.646013707E-1,1.191115379E-1,9.752182007E0,9.754298287E0
3.893884060E-1,1.502361596E-1,1.334767491E-1,9.742605209E0,9.744677686E0
3.919092390E-1,1.550245583E-1,1.430535465E-1,9.737816811E0,9.740101291E0
3.944300730E-1,1.646013707E-1,1.430535465E-1,9.733028412E0,9.735471226E0
3.969508020E-1,1.741781682E-1,1.478419602E-1,9.742605209E0,9.745283554E0
3.994715310E-1,1.646013707E-1,1.574187577E-1,9.742605209E0,9.745267084E0
4.019922600E-1,1.502361596E-1,1.430535465E-1,9.766547203E0,9.768750150E0
4.045129890E-1,1.550245583E-1,1.334767491E-1,9.785700798E0,9.787838820E0
4.070337190E-1,1.598129570E-1,1.478419602E-1,9.771335602E0,9.773760631E0
4.095544480E-1,1.550245583E-1,1.382651478E-1,9.771335602E0,9.773543334E0
4.120751770E-1,1.598129570E-1,1.478419602E-1,9.790489197E0,9.792909483E0
4.145959060E-1,1.693897694E-1,1.526303589E-1,9.780912399E0,9.783569711E0
4.171166350E-1,1.646013707E-1,1.238999367E-1,9.776124001E0,9.778294600E0
4.196373640E-1,1.598129570E-1,1.286883354E-1,9.790489197E0,9.792639051E0
4.221580940E-1,1.502361596E-1,1.382651478E-1,9.809642792E0,9.811767418E0
4.246788230E-1,1.741781682E-1,1.382651478E-1,9.814431190E0,9.816950386E0
4.271995520E-1,1.693897694E-1,1.382651478E-1,9.790489197E0,9.792930555E0
4.297202810E-1,1.454477459E-1,1.430535465E-1,9.804854393E0,9.806976549E0
4.322410100E-1,1.550245583E-1,1.334767491E-1,9.819219589E0,9.821350314E0
4.347617390E-1,1.693897694E-1,1.430535465E-1,9.833584785E0,9.836083923E0
4.372824690E-1,1.550245583E-1,1.238999367E-1,9.843161583E0,9.845161947E0
4.398032500E-1,1.789665818E-1,1.191115379E-1,9.833584785E0,9.835934441E0
4.423240830E-1,1.789665818E-1,1.334767491E-1,9.833584785E0,9.836118890E0
4.448449160E-1,1.789665818E-1,1.334767491E-1,9.838373184E0,9.840906055E0
4.473657500E-1,1.885433793E-1,1.382651478E-1,9.819219589E0,9.822002810E0
4.498865830E-1,2.029085904E-1,1.334767491E-1,9.828796387E0,9.831796700E0
4.524073640E-1,1.885433793E-1,1.238999367E-1,9.833584785E0,9.836172504E0
4.549281460E-1,1.693897694E-1,1.238999367E-1,9.838373184E0,9.840611312E0
4.574489270E-1,1.837549806E-1,1.286883354E-1,9.824007988E0,9.826569062E0
4.599697080E-1,1.933317930E-1,1.143231317E-1,9.790489197E0,9.793065183E0
4.624904890E-1,1.885433793E-1,1.047463268E-1,9.809642792E0,9.812013662E0
4.650113230E-1,1.789665818E-1,1.047463268E-1,9.809642792E0,9.811834310E0
4.675322080E-1,1.789665818E-1,1.095347255E-1,9.780912399E0,9.783162794E0
4.700531460E-1,1.837549806E-1,1.191115379E-1,9.790489197E0,9.792937872E0
4.725741350E-1,1.789665818E-1,1.143231317E-1,9.800065994E0,9.802366669E0
4.750951770E-1,1.933317930E-1,1.143231317E-1,9.785700798E0,9.788278044E0
4.776162710E-1,1.837549806E-1,1.191115379E-1,9.790489197E0,9.792937872E0
4.801374160E-1,1.789665818E-1,9.995792061E-2,9.756970406E0,9.759123532E0
4.826585620E-1,1.789665818E-1,1.238999367E-1,9.776124001E0,9.778546963E0
4.851797080E-1,1.693897694E-1,1.334767491E-1,9.780912399E0,9.783289646E0
4.877008540E-1,1.646013707E-1,1.286883354E-1,9.780912399E0,9.783143751E0
4.902220000E-1,1.933317930E-1,1.238999367E-1,9.756970406E0,9.759672119E0
4.927429890E-1,1.741781682E-1,1.286883354E-1,9.761758804E0,9.764160674E0
4.952633540E-1,1.550245583E-1,1.478419602E-1,9.752182007E0,9.754534523E0
4.977837190E-1,1.646013707E-1,1.478419602E-1,9.761758804E0,9.764265759E0
5.003040830E-1,1.693897694E-1,1.430535465E-1,9.761758804E0,9.764276326E0
5.028244480E-1,1.741781682E-1,1.238999367E-1,9.752182007E0,9.754524239E0
5.053448120E-1,1.646013707E-1,1.382651478E-1,9.771335602E0,9.773699929E0
5.078651770E-1,1.646013707E-1,1.382651478E-1,9.761758804E0,9.764125451E0
5.103855940E-1,1.646013707E-1,1.334767491E-1,9.780912399E0,9.783207910E0
5.129060100E-1,1.550245583E-1,1.334767491E-1,9.780912399E0,9.783051468E0
5.154264790E-1,1.454477459E-1,1.430535465E-1,9.795277596E0,9.797401826E0
5.179470000E-1,1.550245583E-1,1.478419602E-1,9.800065994E0,9.802407018E0
5.204675730E-1,1.550245583E-1,1.526303589E-1,9.790489197E0,9.792905971E0
5.229882500E-1,1.550245583E-1,1.622071713E-1,9.804854393E0,9.807421345E0
5.255090310E-1,1.598129570E-1,1.526303589E-1,9.819219589E0,9.821706041E0
5.280299160E-1,1.598129570E-1,1.478419602E-1,9.824007988E0,9.826420018E0
5.305509060E-1,1.550245583E-1,1.526303589E-1,9.814431190E0,9.816842070E0
5.330720000E-1,1.406593472E-1,1.574187577E-1,9.809642792E0,9.811914055E0
5.355931980E-1,1.598129570E-1,1.622071713E-1,9.814431190E0,9.817072422E0
5.381145000E-1,1.502361596E-1,1.574187577E-1,9.824007988E0,9.826417685E0
5.406359060E-1,1.454477459E-1,1.669955701E-1,9.819219589E0,9.821716546E0
5.431573640E-1,1.646013707E-1,1.717839688E-1,9.809642792E0,9.812527454E0
5.456788750E-1,1.502361596E-1,1.669955701E-1,9.814431190E0,9.817001478E0
5.482003850E-1,1.646013707E-1,1.574187577E-1,9.804854393E0,9.807499373E0
5.507218960E-1,1.646013707E-1,1.622071713E-1,9.800065994E0,9.802790331E0
5.532434060E-1,1.598129570E-1,1.669955701E-1,9.790489197E0,9.793217368E0
5.557647080E-1,1.550245583E-1,1.717839688E-1,9.790489197E0,9.793223221E0
5.582854890E-1,1.550245583E-1,1.717839688E-1,9.795277596E0,9.798010284E0
5.608062710E-1,1.550245583E-1,1.765723825E-1,9.809642792E0,9.812456477E0
5.633270520E-1,1.693897694E-1,1.622071713E-1,9.814431190E0,9.817232994E0
5.658478330E-1,1.741781682E-1,1.526303589E-1,9.795277596E0,9.798014964E0
5.683686140E-1,1.933317930E-1,1.622071713E-1,9.790489197E0,9.793741219E0
5.708893960E-1,1.789665818E-1,1.526303589E-1,9.785700798E0,9.788527222E0
5.734101770E-1,1.741781682E-1,1.574187577E-1,9.785700798E0,9.788516681E0
5.759309580E-1,1.741781682E-1,1.669955701E-1,9.780912399E0,9.783888435E0
5.784517910E-1,1.885433793E-1,1.526303589E-1,9.785700798E0,9.788707000E0
5.809726770E-1,1.789665818E-1,1.574187577E-1,9.771335602E0,9.774242126E0
5.834936140E-1,1.933317930E-1,1.717839688E-1,9.771335602E0,9.774757611E0
5.860146040E-1,1.885433793E-1,1.717839688E-1,9.766547203E0,9.769877308E0
5.885356460E-1,1.789665818E-1,1.717839688E-1,9.752182007E0,9.755336625E0
5.910567390E-1,1.741781682E-1,1.813607812E-1,9.766547203E0,9.769783725E0
5.935778850E-1,1.837549806E-1,1.765723825E-1,9.785700798E0,9.789018531E0
5.960990830E-1,1.885433793E-1,1.669955701E-1,9.776124001E0,9.779367904E0
5.986203330E-1,1.693897694E-1,1.574187577E-1,9.780912399E0,9.783645584E0
6.011416350E-1,1.741781682E-1,1.526303589E-1,9.785700798E0,9.788440845E0
6.036629890E-1,1.837549806E-1,1.430535465E-1,9.776124001E0,9.778897212E0
6.061843440E-1,1.693897694E-1,1.478419602E-1,9.785700798E0,9.788283315E0
6.087056980E-1,1.646013707E-1,1.622071713E-1,9.780912399E0,9.783642069E0
6.112265310E-1,1.885433793E-1,1.669955701E-1,9.795277596E0,9.798515158E0
6.137473640E-1,1.837549806E-1,1.526303589E-1,9.795277596E0,9.798189889E0
6.162681980E-1,1.789665818E-1,1.478419602E-1,9.800065994E0,9.802814890E0
6.187890310E-1,1.598129570E-1,1.430535465E-1,9.804854393E0,9.807200119E0
6.213098640E-1,1.598129570E-1,1.430535465E-1,9.800065994E0,9.802412866E0
6.238306980E-1,1.502361596E-1,1.478419602E-1,9.809642792E0,9.811907045E0
6.263515310E-1,1.598129570E-1,1.334767491E-1,9.809642792E0,9.811852421E0
6.288723640E-1,1.598129570E-1,1.526303589E-1,9.795277596E0,9.797770123E0
6.313931980E-1,1.598129570E-1,1.526303589E-1,9.800065994E0,9.802557304E0
6.339140310E-1,1.741781682E-1,1.478419602E-1,9.804854393E0,9.807515738E0
6.364348640E-1,1.646013707E-1,1.382651478E-1,9.819219589E0,9.821572390E0
6.389556980E-1,1.693897694E-1,1.430535465E-1,9.814431190E0,9.816935204E0
6.414765310E-1,1.741781682E-1,1.430535465E-1,9.819219589E0,9.821806132E0
6.439973640E-1,1.693897694E-1,1.478419602E-1,9.809642792E0,9.812219007E0
6.465181980E-1,1.741781682E-1,1.526303589E-1,9.828796387E0,9.831524423E0
6.490390830E-1,1.598129570E-1,1.622071713E-1,9.828796387E0,9.831433759E0
6.515599690E-1,1.550245583E-1,1.478419602E-1,9.804854393E0,9.807194274E0
6.540808540E-1,1.741781682E-1,1.574187577E-1,9.795277596E0,9.798090726E0
6.566017390E-1,1.502361596E-1,1.622071713E-1,9.776124001E0,9.778623755E0
6.591226250E-1,1.454477459E-1,1.478419602E-1,9.795277596E0,9.797472912E0
6.616435100E-1,1.646013707E-1,1.382651478E-1,9.780912399E0,9.783274412E0
6.641643960E-1,1.598129570E-1,1.574187577E-1,9.785700798E0,9.788271602E0
6.666852810E-1,1.454477459E-1,1.430535465E-1,9.780912399E0,9.783039749E0
6.692061660E-1,1.550245583E-1,1.478419602E-1,9.785700798E0,9.788045258E0
6.717269480E-1,1.646013707E-1,1.526303589E-1,9.790489197E0,9.793062256E0
6.742475210E-1,1.646013707E-1,1.669955701E-1,9.785700798E0,9.788509654E0
6.767680940E-1,1.598129570E-1,1.430535465E-1,9.795277596E0,9.797625614E0
6.792886660E-1,1.741781682E-1,1.430535465E-1,9.785700798E0,9.788296198E0
6.818092390E-1,1.741781682E-1,1.478419602E-1,9.766547203E0,9.769218984E0
6.843298640E-1,1.646013707E-1,1.334767491E-1,9.761758804E0,9.764058818E0
6.868505410E-1,1.598129570E-1,1.478419602E-1,9.790489197E0,9.792909483E0
6.893712710E-1,1.646013707E-1,1.478419602E-1,9.785700798E0,9.788201621E0
6.918920520E-1,1.837549806E-1,1.478419602E-1,9.766547203E0,9.769394424E0
6.944128850E-1,1.741781682E-1,1.526303589E-1,9.766547203E0,9.769292622E0
6.969338230E-1,1.741781682E-1,1.717839688E-1,9.776124001E0,9.779184436E0
6.994548640E-1,1.598129570E-1,1.622071713E-1,9.795277596E0,9.797923990E0
7.019759580E-1,1.789665818E-1,1.574187577E-1,9.785700798E0,9.788603057E0
7.044971040E-1,1.837549806E-1,1.526303589E-1,9.780912399E0,9.783828968E0
7.070182500E-1,1.741781682E-1,1.717839688E-1,9.776124001E0,9.779184436E0
7.095393960E-1,1.741781682E-1,1.717839688E-1,9.780912399E0,9.783971337E0
7.120605410E-1,1.693897694E-1,1.765723825E-1,9.790489197E0,9.793546314E0
7.145816870E-1,1.741781682E-1,1.622071713E-1,9.790489197E0,9.793381842E0
7.171028330E-1,1.646013707E-1,1.574187577E-1,9.804854393E0,9.807499373E0
7.196239790E-1,1.693897694E-1,1.622071713E-1,9.795277596E0,9.798084876E0
7.221450730E-1,1.789665818E-1,1.669955701E-1,9.785700798E0,9.788761753E0
7.246660620E-1,1.837549806E-1,1.574187577E-1,9.804854393E0,9.807839529E0
7.271870520E-1,1.646013707E-1,1.478419602E-1,9.790489197E0,9.792988797E0
7.297079890E-1,1.741781682E-1,1.478419602E-1,9.804854393E0,9.807515738E0
7.322287190E-1,1.837549806E-1,1.669955701E-1,9.800065994E0,9.803211051E0
7.347494480E-1,1.741781682E-1,1.526303589E-1,9.804854393E0,9.807589088E0
7.372701770E-1,1.598129570E-1,1.717839688E-1,9.795277596E0,9.798087216E0
7.397909060E-1,1.837549806E-1,1.574187577E-1,9.800065994E0,9.803052588E0
7.423116350E-1,1.646013707E-1,1.430535465E-1,9.795277596E0,9.797704889E0
7.448323640E-1,1.646013707E-1,1.430535465E-1,9.790489197E0,9.792917678E0
7.473530940E-1,1.550245583E-1,1.430535465E-1,9.795277596E0,9.797548678E0
7.498738750E-1,1.693897694E-1,1.286883354E-1,9.809642792E0,9.811949107E0
7.523947080E-1,1.789665818E-1,1.382651478E-1,9.800065994E0,9.802675134E0
7.549155940E-1,1.646013707E-1,1.526303589E-1,9.785700798E0,9.788275116E0
7.574365830E-1,1.598129570E-1,1.382651478E-1,9.776124001E0,9.778407739E0
7.599576770E-1,1.693897694E-1,1.286883354E-1,9.809642792E0,9.811949107E0
7.624788230E-1,1.646013707E-1,1.286883354E-1,9.800065994E0,9.802292986E0
7.650000210E-1,1.646013707E-1,1.334767491E-1,9.780912399E0,9.783207910E0
7.675212710E-1,1.741781682E-1,1.191115379E-1,9.780912399E0,9.783188282E0
7.700425730E-1,1.598129570E-1,1.238999367E-1,9.785700798E0,9.787789918E0
7.725639270E-1,1.550245583E-1,1.095347255E-1,9.766547203E0,9.768391615E0
7.750853330E-1,1.550245583E-1,1.095347255E-1,9.780912399E0,9.782754103E0
7.776067910E-1,1.646013707E-1,1.238999367E-1,9.771335602E0,9.773507264E0
7.801282500E-1,1.646013707E-1,1.238999367E-1,9.785700798E0,9.787869273E0
7.826497080E-1,1.550245583E-1,1.382651478E-1,9.800065994E0,9.802267256E0
7.851711660E-1,1.646013707E-1,1.334767491E-1,9.804854393E0,9.807144300E0
7.876926250E-1,1.550245583E-1,1.191115379E-1,9.776124001E0,9.778078576E0
7.902140830E-1,1.598129570E-1,1.047463268E-1,9.771335602E0,9.773203744E0
7.927352810E-1,1.598129570E-1,1.238999367E-1,9.776124001E0,9.778215167E0
7.952560100E-1,1.693897694E-1,1.238999367E-1,9.790489197E0,9.792738269E0
7.977767390E-1,1.693897694E-1,1.143231317E-1,9.790489197E0,9.792621783E0
8.002974690E-1,1.502361596E-1,1.047463268E-1,9.785700798E0,9.787414511E0
8.028181980E-1,1.646013707E-1,1.238999367E-1,9.771335602E0,9.773507264E0
8.053389790E-1,1.646013707E-1,1.430535465E-1,9.780912399E0,9.783343257E0
8.078598120E-1,1.598129570E-1,1.430535465E-1,9.785700798E0,9.788051114E0
8.103806980E-1,1.741781682E-1,1.238999367E-1,9.795277596E0,9.797609525E0
8.129016350E-1,1.741781682E-1,1.286883354E-1,9.804854393E0,9.807245709E0
8.154226250E-1,1.646013707E-1,1.382651478E-1,9.790489197E0,9.792848900E0
8.179436140E-1,1.837549806E-1,1.286883354E-1,9.790489197E0,9.793059037E0
8.204646040E-1,1.837549806E-1,1.238999367E-1,9.804854393E0,9.807358806E0
8.229855940E-1,1.837549806E-1,1.286883354E-1,9.804854393E0,9.807420469E0
8.255066350E-1,1.933317930E-1,1.143231317E-1,9.800065994E0,9.802639464E0
8.280276770E-1,1.741781682E-1,1.334767491E-1,9.809642792E0,9.812096910E0
