t,x,y,z
0.861406,1.90008,-7.60032,-1.90008
0.863926,-7.60017,-5.70013,0
0.866446,0,5.70001,3.8
0.868966,1.89996,1.89996,-1.89996
0.871487,1.89993,-1.89992,1.89992
0.874007,-1.89989,0,0
0.876527,-1.89988,0,-1.89988
0.879048,3.79977,3.79977,5.69965
0.881568,-7.60064,-1.90016,0
0.884088,-1.90016,-1.90016,1.90016
0.886608,1.90024,5.70071,-3.80047
0.889127,-1.90035,3.80072,-3.80071
0.891647,-1.90044,-1.90045,3.80087
0.894166,-5.70154,0,3.80102
0.896686,5.70154,7.60206,-7.60204
0.899205,1.90051,0,3.80102
0.901725,1.90051,-1.90051,5.70154
0.904245,-3.80103,-5.70155,3.80102
0.906764,0,5.70155,-1.90051
0.909284,-3.80103,3.80102,-3.80102
0.911803,1.90051,-1.90051,-1.90051
0.914323,-3.80095,3.80095,-5.70142
0.916842,1.90047,3.80096,9.50236
0.919362,1.90048,-7.6019,-3.80095
0.921881,7.6019,1.90047,-1.90047
0.924401,-9.50217,3.80087,-5.7013
0.926921,5.70119,11.4024,1.90039
0.929441,-1.90032,-1.90032,-15.2025
0.93196,3.80048,-5.70071,0
0.93448,-1.90016,7.60063,5.70047
0.937001,-1.90008,-1.90008,1.90008
0.939521,3.80008,3.80009,0
0.942041,5.70001,-1.90001,3.8
0.944561,-7.59985,-5.69989,1.89996
0.947082,5.69977,5.69977,-1.89992
0.949602,-3.79985,0,-1.89992
0.952122,5.69977,-1.89992,-1.89992
0.954642,3.80024,3.80025,5.70036
0.957162,-5.70072,3.80047,3.80047
0.959682,1.90024,1.90024,-7.60095
0.962202,3.80048,-1.90024,5.70071
0.964722,-3.80048,-1.90024,1.90024
0.967242,0,-1.90024,3.80047
0.969762,7.60096,1.90024,7.60095
0.972281,-1.90024,-9.5012,1.90024
0.974801,-7.60095,3.80047,11.4014
0.977321,3.80048,-1.90024,-7.60095
0.979841,0,-5.70071,-15.2019
0.982361,-3.80048,-5.70072,13.3017
0.984881,0,-3.80047,13.3017
0.987401,-1.90024,3.80047,-7.60095
0.989921,-1.90024,-3.80047,-3.80047
0.992441,5.70072,1.90024,5.70071
0.994961,-3.80048,-5.70071,0
0.99748,0,-3.80049,-9.50118
1,0,-1.9002,0
1.00252,-1.90016,-1.90016,-9.50079
1.00504,9.50061,1.90012,0
1.00756,-13.3006,1.90008,15.2006
1.01008,7.60017,-3.80008,-9.5002
1.0126,-3.80001,-3.8,1.9
1.01512,-1.89996,-9.49982,-1.89996
1.01764,1.89996,-5.6999,-7.59985
1.02016,-1.89996,-5.69988,-11.3998
1.02268,9.49982,-3.79992,-1.89996
1.0252,1.89996,-7.59986,-3.79992
1.02772,-7.59986,0,1.89996
1.03024,1.89997,-5.69989,-5.69989
1.03276,1.89996,1.89996,-3.79992
1.03528,-1.9,-11.4,7.60001
1.0378,1.90039,3.80079,-9.50197
1.04032,1.9004,0,-1.90039
1.04284,0,0,5.70118
1.04536,-3.80079,-5.70119,5.70118
1.04788,0,3.80079,7.60157
1.0504,-1.9004,3.80079,1.90039
1.05292,-5.70119,-1.90039,0
1.05544,-1.90039,-1.90039,19.0039
1.05796,7.60158,3.80079,19.0039
1.06048,-1.9004,1.9004,-15.2032
1.063,-1.90039,-3.80079,0
1.06552,9.50198,-7.60158,9.50197
1.06804,-1.9004,1.90039,-3.80079
1.07056,-7.60143,7.60143,5.70107
1.07308,5.70095,1.90032,5.70095
1.0756,0,-1.90028,-13.3019
