"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.712731563E0,1.167173311E-1,1.669955701E-1,9.804854393E0,9.806970996E0
6.715251407E0,1.167173311E-1,1.669955701E-1,9.804854393E0,9.806970996E0
6.717771250E0,1.310825497E-1,1.765723825E-1,9.809642792E0,9.812107426E0
6.720291094E0,1.454477459E-1,1.669955701E-1,9.785700798E0,9.788206305E0
6.722810938E0,1.502361596E-1,1.669955701E-1,9.780912399E0,9.783491493E0
6.725330782E0,1.406593472E-1,1.813607812E-1,9.785700798E0,9.788391946E0
6.727850625E0,1.310825497E-1,1.765723825E-1,9.795277596E0,9.797745844E0
6.730370469E0,1.358709484E-1,1.861491799E-1,9.804854393E0,9.807562495E0
6.732890313E0,1.454477459E-1,1.717839688E-1,9.800065994E0,9.802650574E0
6.735410157E0,1.406593472E-1,1.574187577E-1,9.780912399E0,9.783190332E0
6.737930000E0,1.454477459E-1,1.526303589E-1,9.785700798E0,9.787971760E0
6.740449844E0,1.502361596E-1,1.526303589E-1,9.790489197E0,9.792831339E0
6.742969740E0,1.646013707E-1,1.526303589E-1,9.814431190E0,9.816997974E0
6.745489688E0,1.598129570E-1,1.574187577E-1,9.814431190E0,9.816994471E0
6.748009688E0,1.502361596E-1,1.526303589E-1,9.790489197E0,9.792831339E0
6.750529740E0,1.598129570E-1,1.574187577E-1,9.800065994E0,9.802633031E0
6.753049792E0,1.502361596E-1,1.526303589E-1,9.804854393E0,9.807193105E0
6.755569844E0,1.598129570E-1,1.478419602E-1,9.795277596E0,9.797696699E0
6.758089896E0,1.789665818E-1,1.526303589E-1,9.785700798E0,9.788527222E0
6.760609948E0,1.646013707E-1,1.526303589E-1,9.785700798E0,9.788275116E0
6.763130000E0,1.693897694E-1,1.574187577E-1,9.766547203E0,9.769284407E0
6.765650052E0,1.789665818E-1,1.574187577E-1,9.761758804E0,9.764668180E0
6.768169792E0,1.741781682E-1,1.574187577E-1,9.766547203E0,9.769368606E0
6.770689532E0,1.454477459E-1,1.574187577E-1,9.780912399E0,9.783260350E0
6.773209271E0,1.454477459E-1,1.669955701E-1,9.780912399E0,9.783419133E0
6.775729011E0,1.550245583E-1,1.765723825E-1,9.771335602E0,9.774160315E0
6.778248750E0,1.646013707E-1,1.765723825E-1,9.766547203E0,9.769529962E0
6.780768490E0,1.598129570E-1,1.669955701E-1,9.771335602E0,9.774069119E0
6.783288282E0,1.454477459E-1,1.717839688E-1,9.771335602E0,9.773927779E0
6.785808125E0,1.454477459E-1,1.861491799E-1,9.761758804E0,9.764616814E0
6.788328021E0,1.358709484E-1,1.909375787E-1,9.771335602E0,9.774145360E0
6.790847969E0,1.358709484E-1,1.909375787E-1,9.756970406E0,9.759784299E0
6.793367969E0,1.358709484E-1,1.909375787E-1,9.747393608E0,9.750210266E0
6.795888021E0,1.406593472E-1,1.957259923E-1,9.761758804E0,9.764733927E0
6.798408125E0,1.310825497E-1,1.813607812E-1,9.795277596E0,9.797833308E0
6.800928282E0,1.262941360E-1,1.909375787E-1,9.804854393E0,9.807526550E0
6.803448490E0,1.310825497E-1,1.909375787E-1,9.790489197E0,9.793228196E0
6.805968750E0,1.215057373E-1,2.100912035E-1,9.800065994E0,9.803070715E0
6.808489063E0,1.071405262E-1,2.196680009E-1,9.809642792E0,9.812686932E0
6.811009375E0,1.167173311E-1,2.100912035E-1,9.790489197E0,9.793438618E0
6.813529688E0,1.215057373E-1,2.196680009E-1,9.790489197E0,9.793706979E0
6.816050000E0,1.167173311E-1,2.100912035E-1,9.790489197E0,9.793438618E0
6.818570313E0,1.167173311E-1,2.148796022E-1,9.800065994E0,9.803116324E0
6.821090417E0,1.215057373E-1,2.340332121E-1,9.814431190E0,9.817973049E0
6.823610469E0,1.215057373E-1,2.292448133E-1,9.800065994E0,9.803499902E0
6.826130521E0,1.215057373E-1,2.148796022E-1,9.795277596E0,9.798387626E0
6.828650573E0,1.310825497E-1,2.148796022E-1,9.800065994E0,9.803297882E0
6.831170625E0,1.406593472E-1,1.957259923E-1,9.795277596E0,9.798242541E0
6.833690730E0,1.310825497E-1,2.148796022E-1,9.780912399E0,9.784150614E0
6.836210886E0,1.310825497E-1,2.148796022E-1,9.785700798E0,9.788937429E0
6.838731094E0,1.358709484E-1,2.196680009E-1,9.776124001E0,9.779535542E0
6.841251302E0,1.262941360E-1,2.196680009E-1,9.771335602E0,9.774620386E0
6.843771511E0,1.215057373E-1,2.340332121E-1,9.780912399E0,9.784466391E0
6.846291719E0,1.310825497E-1,2.244564146E-1,9.776124001E0,9.779578917E0
6.848811927E0,1.310825497E-1,2.148796022E-1,9.804854393E0,9.808084703E0
6.851332136E0,1.262941360E-1,2.053027898E-1,9.800065994E0,9.803029784E0
6.853852344E0,1.406593472E-1,2.100912035E-1,9.790489197E0,9.793753217E0
6.856372552E0,1.406593472E-1,2.196680009E-1,9.795277596E0,9.798750035E0
6.858892761E0,1.550245583E-1,2.244564146E-1,9.790489197E0,9.794288744E0
6.861412969E0,1.502361596E-1,2.196680009E-1,9.785700798E0,9.789318926E0
6.863932709E0,1.598129570E-1,2.196680009E-1,9.780912399E0,9.784684030E0
6.866452448E0,1.454477459E-1,2.053027898E-1,9.776124001E0,9.779361163E0
6.868972188E0,1.502361596E-1,2.100912035E-1,9.771335602E0,9.774748522E0
6.871491927E0,1.598129570E-1,2.005143911E-1,9.771335602E0,9.774699261E0
6.874011667E0,1.598129570E-1,1.909375787E-1,9.771335602E0,9.774507496E0
6.876531407E0,1.598129570E-1,2.005143911E-1,9.761758804E0,9.765125762E0
6.879051146E0,1.837549806E-1,1.957259923E-1,9.756970406E0,9.760663197E0
6.881570886E0,1.885433793E-1,2.100912035E-1,9.776124001E0,9.780198740E0
6.884090625E0,1.741781682E-1,1.909375787E-1,9.771335602E0,9.774752919E0
6.886610365E0,1.646013707E-1,1.909375787E-1,9.780912399E0,9.784160574E0
6.889130157E0,1.598129570E-1,2.100912035E-1,9.790489197E0,9.794047029E0
6.891650000E0,1.646013707E-1,2.005143911E-1,9.776124001E0,9.779565435E0
6.894169896E0,1.598129570E-1,1.909375787E-1,9.785700798E0,9.788868037E0
6.896689844E0,1.502361596E-1,1.861491799E-1,9.780912399E0,9.783837171E0
6.899209844E0,1.598129570E-1,1.957259923E-1,9.776124001E0,9.779389005E0
6.901729896E0,1.502361596E-1,1.813607812E-1,9.776124001E0,9.778960226E0
6.904249948E0,1.789665818E-1,1.717839688E-1,9.780912399E0,9.784057754E0
6.906770000E0,1.646013707E-1,1.957259923E-1,9.795277596E0,9.798615486E0
6.909290052E0,1.550245583E-1,1.765723825E-1,9.780912399E0,9.783734348E0
6.911810105E0,1.358709484E-1,1.861491799E-1,9.790489197E0,9.793201271E0
6.914330157E0,1.406593472E-1,1.765723825E-1,9.800065994E0,9.802665778E0
6.916850209E0,1.502361596E-1,1.717839688E-1,9.804854393E0,9.807509893E0
6.919370261E0,1.502361596E-1,1.717839688E-1,9.800065994E0,9.802722792E0
6.921889844E0,1.310825497E-1,1.669955701E-1,9.795277596E0,9.797577932E0
6.924409427E0,1.358709484E-1,1.813607812E-1,9.804854393E0,9.807472779E0
6.926929011E0,1.310825497E-1,1.717839688E-1,9.785700798E0,9.788086252E0
6.929448594E0,1.215057373E-1,1.717839688E-1,9.776124001E0,9.778388101E0
6.931968177E0,1.119289324E-1,1.861491799E-1,9.790489197E0,9.792898361E0
6.934487813E0,1.071405262E-1,1.957259923E-1,9.785700798E0,9.788244371E0
6.937007500E0,1.167173311E-1,1.957259923E-1,9.795277596E0,9.797928086E0
6.939527240E0,1.215057373E-1,1.909375787E-1,9.795277596E0,9.797891813E0
6.942047032E0,1.167173311E-1,1.765723825E-1,9.795277596E0,9.797564183E0
6.944566875E0,1.071405262E-1,1.813607812E-1,9.785700798E0,9.787967661E0
6.947086771E0,1.023521200E-1,1.909375787E-1,9.780912399E0,9.783311325E0
6.949606719E0,9.756372124E-2,1.861491799E-1,9.766547203E0,9.768808242E0
6.952126719E0,1.023521200E-1,1.765723825E-1,9.776124001E0,9.778254151E0
6.954646771E0,1.167173311E-1,1.813607812E-1,9.780912399E0,9.783289939E0
6.957166875E0,1.262941360E-1,1.669955701E-1,9.776124001E0,9.778365825E0
6.959687032E0,1.310825497E-1,1.622071713E-1,9.785700798E0,9.787922860E0
6.962207240E0,1.310825497E-1,1.669955701E-1,9.771335602E0,9.773641573E0
6.964727500E0,1.167173311E-1,1.813607812E-1,9.761758804E0,9.764141008E0
6.967247813E0,1.406593472E-1,1.813607812E-1,9.752182007E0,9.754882402E0
6.969768177E0,1.406593472E-1,1.909375787E-1,9.752182007E0,9.755065151E0
6.972288542E0,1.598129570E-1,1.813607812E-1,9.723451614E0,9.726455840E0
6.974808907E0,1.598129570E-1,1.909375787E-1,9.737816811E0,9.740999619E0
6.977329219E0,1.646013707E-1,1.957259923E-1,9.728240013E0,9.731600898E0
6.979849167E0,1.741781682E-1,1.957259923E-1,9.742605209E0,9.746127588E0
6.982369011E0,1.693897694E-1,1.861491799E-1,9.766547203E0,9.769789592E0
6.984888855E0,1.502361596E-1,1.765723825E-1,9.780912399E0,9.783659646E0
6.987408698E0,1.598129570E-1,1.669955701E-1,9.780912399E0,9.783643241E0
6.989928594E0,1.646013707E-1,1.622071713E-1,9.785700798E0,9.788429133E0
6.992448542E0,1.550245583E-1,1.765723825E-1,9.804854393E0,9.807669452E0
6.994968542E0,1.646013707E-1,1.717839688E-1,9.800065994E0,9.802953475E0
6.997488594E0,1.741781682E-1,1.622071713E-1,9.790489197E0,9.793381842E0
7.000008698E0,1.789665818E-1,1.574187577E-1,9.795277596E0,9.798177018E0
7.002528855E0,1.789665818E-1,1.526303589E-1,9.804854393E0,9.807675297E0
7.005049063E0,1.598129570E-1,1.382651478E-1,9.809642792E0,9.811918728E0
7.007569323E0,1.550245583E-1,1.430535465E-1,9.814431190E0,9.816697842E0
7.010089636E0,1.550245583E-1,1.669955701E-1,9.814431190E0,9.817075925E0
7.012609948E0,1.406593472E-1,1.669955701E-1,9.795277596E0,9.797710740E0
7.015130261E0,1.550245583E-1,1.574187577E-1,9.809642792E0,9.812130502E0
7.017650573E0,1.598129570E-1,1.526303589E-1,9.804854393E0,9.807344486E0
7.020170886E0,1.550245583E-1,1.526303589E-1,9.785700798E0,9.788118754E0
7.022690938E0,1.550245583E-1,1.478419602E-1,9.785700798E0,9.788045258E0
7.025210938E0,1.502361596E-1,1.574187577E-1,9.804854393E0,9.807268796E0
7.027730938E0,1.406593472E-1,1.622071713E-1,9.814431190E0,9.816779299E0
7.030250938E0,1.454477459E-1,1.622071713E-1,9.819219589E0,9.821636297E0
7.032770938E0,1.454477459E-1,1.526303589E-1,9.814431190E0,9.816695506E0
7.035290938E0,1.406593472E-1,1.574187577E-1,9.809642792E0,9.811914055E0
7.037810938E0,1.262941360E-1,1.526303589E-1,9.809642792E0,9.811642978E0
7.040330990E0,1.215057373E-1,1.382651478E-1,9.800065994E0,9.801794447E0
7.042851094E0,1.262941360E-1,1.478419602E-1,9.785700798E0,9.787632378E0
7.045371250E0,1.358709484E-1,1.717839688E-1,9.795277596E0,9.797725951E0
7.047891459E0,1.358709484E-1,1.813607812E-1,9.780912399E0,9.783537193E0
7.050411719E0,1.406593472E-1,1.765723825E-1,9.766547203E0,9.769155907E0
7.052932032E0,1.358709484E-1,1.717839688E-1,9.771335602E0,9.773789955E0
7.055452396E0,1.406593472E-1,1.526303589E-1,9.785700798E0,9.787901777E0
7.057972813E0,1.358709484E-1,1.526303589E-1,9.776124001E0,9.778259427E0
7.060493282E0,1.454477459E-1,1.765723825E-1,9.776124001E0,9.778800199E0
7.063013802E0,1.406593472E-1,1.717839688E-1,9.756970406E0,9.759496210E0
7.065534323E0,1.502361596E-1,1.717839688E-1,9.766547203E0,9.769213116E0
7.068054844E0,1.262941360E-1,1.909375787E-1,9.761758804E0,9.764442755E0
7.070574740E0,1.262941360E-1,1.957259923E-1,9.756970406E0,9.759750528E0
7.073094636E0,1.358709484E-1,2.005143911E-1,9.756970406E0,9.759976354E0
7.075614532E0,1.406593472E-1,1.957259923E-1,9.733028412E0,9.736012314E0
7.078134375E0,1.406593472E-1,1.909375787E-1,9.756970406E0,9.759852135E0
7.080654219E0,1.454477459E-1,2.100912035E-1,9.747393608E0,9.750742306E0
7.083174011E0,1.358709484E-1,2.100912035E-1,9.761758804E0,9.764964628E0
7.085693646E0,1.454477459E-1,2.005143911E-1,9.756970406E0,9.760114372E0
7.088213282E0,1.502361596E-1,2.005143911E-1,9.761758804E0,9.764973726E0
7.090732917E0,1.358709484E-1,2.292448133E-1,9.776124001E0,9.779755343E0
7.093252552E0,1.406593472E-1,2.196680009E-1,9.780912399E0,9.784389937E0
7.095772240E0,1.406593472E-1,2.053027898E-1,9.785700798E0,9.788864817E0
7.098291980E0,1.358709484E-1,2.196680009E-1,9.785700798E0,9.789109002E0
7.100811771E0,1.310825497E-1,2.292448133E-1,9.795277596E0,9.798836614E0
7.103331615E0,1.358709484E-1,2.340332121E-1,9.804854393E0,9.808588182E0
7.105851511E0,1.454477459E-1,2.388216257E-1,9.795277596E0,9.799268033E0
7.108371459E0,1.454477459E-1,2.340332121E-1,9.809642792E0,9.813512026E0
7.110891459E0,1.550245583E-1,2.436100245E-1,9.809642792E0,9.813891693E0
7.113411459E0,1.550245583E-1,2.292448133E-1,9.804854393E0,9.808759120E0
7.115931459E0,1.646013707E-1,2.436100245E-1,9.819219589E0,9.823620147E0
7.118451459E0,1.598129570E-1,2.436100245E-1,9.804854393E0,9.809182213E0
7.120971459E0,1.406593472E-1,2.436100245E-1,9.804854393E0,9.808888855E0
7.123491459E0,1.310825497E-1,2.292448133E-1,9.819219589E0,9.822769933E0
7.126011459E0,1.358709484E-1,2.196680009E-1,9.814431190E0,9.817829421E0
7.128531459E0,1.502361596E-1,2.148796022E-1,9.814431190E0,9.817932763E0
7.131051459E0,1.454477459E-1,2.005143911E-1,9.824007988E0,9.827130508E0
7.133571459E0,1.550245583E-1,2.100912035E-1,9.809642792E0,9.813116866E0
7.136091459E0,1.550245583E-1,2.100912035E-1,9.809642792E0,9.813116866E0
7.138611459E0,1.598129570E-1,2.005143911E-1,9.809642792E0,9.812993320E0
7.141131459E0,1.502361596E-1,2.005143911E-1,9.814431190E0,9.817628864E0
7.143651407E0,1.262941360E-1,2.053027898E-1,9.819219589E0,9.822177599E0
7.146171355E0,1.262941360E-1,2.100912035E-1,9.790489197E0,9.793557435E0
7.148691302E0,1.454477459E-1,1.909375787E-1,9.785700798E0,9.788644049E0
7.151211250E0,1.406593472E-1,1.861491799E-1,9.795277596E0,9.798055916E0
7.153731198E0,1.358709484E-1,1.717839688E-1,9.785700798E0,9.788151549E0
7.156251146E0,1.406593472E-1,1.622071713E-1,9.771335602E0,9.773694064E0
7.158771094E0,1.454477459E-1,1.765723825E-1,9.776124001E0,9.778800199E0
7.161291042E0,1.502361596E-1,1.574187577E-1,9.752182007E0,9.754609447E0
7.163810990E0,1.406593472E-1,1.574187577E-1,9.747393608E0,9.749679373E0
7.166330938E0,1.262941360E-1,1.526303589E-1,9.766547203E0,9.768556214E0
7.168850938E0,1.215057373E-1,1.478419602E-1,9.785700798E0,9.787571762E0
7.171370990E0,1.358709484E-1,1.478419602E-1,9.761758804E0,9.763823693E0
7.173891094E0,1.406593472E-1,1.430535465E-1,9.747393608E0,9.749458012E0
7.176411198E0,1.454477459E-1,1.478419602E-1,9.752182007E0,9.754387023E0
7.178931302E0,1.262941360E-1,1.574187577E-1,9.752182007E0,9.754270079E0
7.181451407E0,1.310825497E-1,1.669955701E-1,9.756970406E0,9.759279771E0
7.183971511E0,1.358709484E-1,1.574187577E-1,9.747393608E0,9.749611466E0
7.186491615E0,1.406593472E-1,1.526303589E-1,9.742605209E0,9.744815921E0
7.189011719E0,1.454477459E-1,1.622071713E-1,9.742605209E0,9.745040917E0
7.191531823E0,1.406593472E-1,1.622071713E-1,9.756970406E0,9.759332340E0
7.194051927E0,1.358709484E-1,1.669955701E-1,9.776124001E0,9.778494205E0
7.196572032E0,1.406593472E-1,1.430535465E-1,9.785700798E0,9.787757122E0
7.199092136E0,1.358709484E-1,1.430535465E-1,9.780912399E0,9.782902054E0
7.201612240E0,1.598129570E-1,1.478419602E-1,9.771335602E0,9.773760631E0
7.204132344E0,1.646013707E-1,1.382651478E-1,9.771335602E0,9.773699929E0
7.206652448E0,1.646013707E-1,1.574187577E-1,9.780912399E0,9.783563852E0
7.209172552E0,1.502361596E-1,1.526303589E-1,9.790489197E0,9.792831339E0
7.211692709E0,1.502361596E-1,1.526303589E-1,9.809642792E0,9.811980362E0
7.214212865E0,1.454477459E-1,1.526303589E-1,9.804854393E0,9.807120920E0
7.216733021E0,1.550245583E-1,1.574187577E-1,9.809642792E0,9.812130502E0
7.219253177E0,1.502361596E-1,1.622071713E-1,9.814431190E0,9.816921191E0
7.221773334E0,1.598129570E-1,1.669955701E-1,9.814431190E0,9.817152708E0
7.224293490E0,1.598129570E-1,1.574187577E-1,9.785700798E0,9.788271602E0
7.226813646E0,1.550245583E-1,1.717839688E-1,9.785700798E0,9.788436160E0
7.229333802E0,1.454477459E-1,1.765723825E-1,9.804854393E0,9.807522751E0
7.231853959E0,1.598129570E-1,1.717839688E-1,9.804854393E0,9.807661270E0
7.234374115E0,1.741781682E-1,1.765723825E-1,9.804854393E0,9.807990901E0
7.236894271E0,1.502361596E-1,1.574187577E-1,9.795277596E0,9.797694358E0
7.239414427E0,1.358709484E-1,1.669955701E-1,9.785700798E0,9.788068683E0
7.241934271E0,1.406593472E-1,1.574187577E-1,9.795277596E0,9.797552189E0
7.244454115E0,1.550245583E-1,1.669955701E-1,9.780912399E0,9.783566195E0
7.246973959E0,1.646013707E-1,1.669955701E-1,9.790489197E0,9.793296679E0
7.249493802E0,1.454477459E-1,1.861491799E-1,9.776124001E0,9.778977812E0
7.252013646E0,1.454477459E-1,1.813607812E-1,9.776124001E0,9.778887833E0
7.254533490E0,1.454477459E-1,1.909375787E-1,9.747393608E0,9.750348422E0
7.257053334E0,1.454477459E-1,1.909375787E-1,9.761758804E0,9.764709272E0
7.259573177E0,1.358709484E-1,1.957259923E-1,9.756970406E0,9.759879153E0
7.262093073E0,1.406593472E-1,1.957259923E-1,9.742605209E0,9.745586179E0
7.264613021E0,1.358709484E-1,1.909375787E-1,9.761758804E0,9.764571318E0
7.267133021E0,1.454477459E-1,1.957259923E-1,9.761758804E0,9.764804077E0
7.269653073E0,1.454477459E-1,1.717839688E-1,9.752182007E0,9.754779273E0
7.272173177E0,1.454477459E-1,1.717839688E-1,9.747393608E0,9.749992150E0
7.274693386E0,1.406593472E-1,1.765723825E-1,9.742605209E0,9.745220322E0
7.277213646E0,1.454477459E-1,1.765723825E-1,9.742605209E0,9.745290612E0
7.279733959E0,1.406593472E-1,1.717839688E-1,9.761758804E0,9.764283370E0
7.282254323E0,1.502361596E-1,1.574187577E-1,9.780912399E0,9.783332711E0
7.284774740E0,1.406593472E-1,1.574187577E-1,9.771335602E0,9.773615767E0
7.287295209E0,1.310825497E-1,1.574187577E-1,9.771335602E0,9.773482631E0
7.289815677E0,1.167173311E-1,1.622071713E-1,9.780912399E0,9.782953617E0
7.292336146E0,1.215057373E-1,1.526303589E-1,9.776124001E0,9.778070369E0
7.294856198E0,1.310825497E-1,1.622071713E-1,9.776124001E0,9.778348239E0
7.297376146E0,1.358709484E-1,1.622071713E-1,9.771335602E0,9.773626324E0
7.299896042E0,1.406593472E-1,1.574187577E-1,9.790489197E0,9.792764902E0
7.302415938E0,1.406593472E-1,1.574187577E-1,9.804854393E0,9.807126765E0
7.304935834E0,1.215057373E-1,1.574187577E-1,9.800065994E0,9.802083340E0
7.307455730E0,1.310825497E-1,1.478419602E-1,9.800065994E0,9.802057609E0
7.309975469E0,1.646013707E-1,1.430535465E-1,9.809642792E0,9.812066532E0
7.312495209E0,1.550245583E-1,1.191115379E-1,9.828796387E0,9.830740490E0
7.315014948E0,1.502361596E-1,1.238999367E-1,9.819219589E0,9.821150413E0
7.317534688E0,1.358709484E-1,1.382651478E-1,9.819219589E0,9.821132903E0
7.320054427E0,1.502361596E-1,1.334767491E-1,9.804854393E0,9.806913715E0
7.322574167E0,1.598129570E-1,1.238999367E-1,9.804854393E0,9.806939433E0
7.325093907E0,1.502361596E-1,1.286883354E-1,9.790489197E0,9.792487442E0
7.327613698E0,1.502361596E-1,1.334767491E-1,9.790489197E0,9.792551540E0
7.330133542E0,1.454477459E-1,1.286883354E-1,9.780912399E0,9.782840237E0
7.332653438E0,1.550245583E-1,1.334767491E-1,9.790489197E0,9.792626173E0
7.335173386E0,1.789665818E-1,1.238999367E-1,9.809642792E0,9.812057477E0
7.337693386E0,1.789665818E-1,1.382651478E-1,9.795277596E0,9.797888010E0
7.340213438E0,1.598129570E-1,1.286883354E-1,9.795277596E0,9.797426399E0
7.342733542E0,1.550245583E-1,1.191115379E-1,9.776124001E0,9.778078576E0
7.345253646E0,1.598129570E-1,1.286883354E-1,9.771335602E0,9.773489669E0
7.347773750E0,1.550245583E-1,1.286883354E-1,9.761758804E0,9.763837783E0
7.350293855E0,1.502361596E-1,1.334767491E-1,9.761758804E0,9.763827216E0
7.352813959E0,1.550245583E-1,1.478419602E-1,9.761758804E0,9.764109013E0
7.355334063E0,1.646013707E-1,1.430535465E-1,9.761758804E0,9.764194431E0
7.357853698E0,1.550245583E-1,1.574187577E-1,9.742605209E0,9.745110032E0
7.360373334E0,1.693897694E-1,1.430535465E-1,9.756970406E0,9.759489162E0
7.362892917E0,1.598129570E-1,1.430535465E-1,9.747393608E0,9.749753158E0
7.365412500E0,1.646013707E-1,1.526303589E-1,9.756970406E0,9.759552302E0
7.367932084E0,1.502361596E-1,1.478419602E-1,9.766547203E0,9.768821445E0
7.370451667E0,1.598129570E-1,1.622071713E-1,9.747393608E0,9.750053000E0
7.372971250E0,1.550245583E-1,1.765723825E-1,9.756970406E0,9.759799276E0
7.375490834E0,1.454477459E-1,1.861491799E-1,9.766547203E0,9.769403812E0
7.378010469E0,1.646013707E-1,1.861491799E-1,9.776124001E0,9.779281446E0
7.380530157E0,1.550245583E-1,1.861491799E-1,9.776124001E0,9.779124941E0
7.383049896E0,1.550245583E-1,1.909375787E-1,9.771335602E0,9.774430378E0
7.385569688E0,1.598129570E-1,2.053027898E-1,9.790489197E0,9.793945483E0
7.388089532E0,1.454477459E-1,1.957259923E-1,9.795277596E0,9.798312451E0
7.390609375E0,1.262941360E-1,2.053027898E-1,9.800065994E0,9.803029784E0
7.393129219E0,1.502361596E-1,2.005143911E-1,9.790489197E0,9.793694688E0
7.395649063E0,1.454477459E-1,2.005143911E-1,9.790489197E0,9.793622403E0
7.398168907E0,1.550245583E-1,2.244564146E-1,9.780912399E0,9.784715666E0
7.400688750E0,1.454477459E-1,2.148796022E-1,9.776124001E0,9.779566901E0
7.403208646E0,1.358709484E-1,2.244564146E-1,9.795277596E0,9.798790985E0
7.405728594E0,1.454477459E-1,2.053027898E-1,9.795277596E0,9.798508430E0
7.408248594E0,1.406593472E-1,1.909375787E-1,9.785700798E0,9.788574070E0
7.410768646E0,1.406593472E-1,2.244564146E-1,9.776124001E0,9.779711970E0
7.413288698E0,1.358709484E-1,2.292448133E-1,9.780912399E0,9.784541965E0
7.415808750E0,1.406593472E-1,2.388216257E-1,9.785700798E0,9.789625168E0
7.418328438E0,1.358709484E-1,2.292448133E-1,9.795277596E0,9.798901840E0
7.420847813E0,1.406593472E-1,2.340332121E-1,9.809642792E0,9.813442225E0
7.423367188E0,1.358709484E-1,2.244564146E-1,9.814431190E0,9.817937726E0
7.425886563E0,1.310825497E-1,2.244564146E-1,9.809642792E0,9.813085907E0
7.428405938E0,1.215057373E-1,2.244564146E-1,9.804854393E0,9.808175875E0
7.430925313E0,1.167173311E-1,2.244564146E-1,9.809642792E0,9.812904530E0
7.433444688E0,1.215057373E-1,2.388216257E-1,9.795277596E0,9.798941912E0
7.435964115E0,1.215057373E-1,2.340332121E-1,9.800065994E0,9.803613042E0
7.438483594E0,1.262941360E-1,2.436100245E-1,9.785700798E0,9.789547291E0
7.441003125E0,1.215057373E-1,2.436100245E-1,9.790489197E0,9.794273235E0
7.443522709E0,1.262941360E-1,2.627636492E-1,9.776124001E0,9.780470102E0
7.446042396E0,1.262941360E-1,2.531868219E-1,9.795277596E0,9.799363089E0
7.448562188E0,1.310825497E-1,2.436100245E-1,9.780912399E0,9.784823751E0
7.451082084E0,1.358709484E-1,2.388216257E-1,9.761758804E0,9.765625000E0
7.453602084E0,1.454477459E-1,2.340332121E-1,9.752182007E0,9.756074030E0
7.456122188E0,1.550245583E-1,2.340332121E-1,9.766547203E0,9.770580762E0
7.458642396E0,1.550245583E-1,2.196680009E-1,9.785700798E0,9.789393585E0
7.461162709E0,1.406593472E-1,2.244564146E-1,9.776124001E0,9.779711970E0
7.463683073E0,1.358709484E-1,2.292448133E-1,9.780912399E0,9.784541965E0
7.466203438E0,1.454477459E-1,2.244564146E-1,9.771335602E0,9.774995405E0
7.468723802E0,1.358709484E-1,2.196680009E-1,9.800065994E0,9.803469204E0
7.471244167E0,1.406593472E-1,2.292448133E-1,9.790489197E0,9.794182812E0
7.473764427E0,1.406593472E-1,2.196680009E-1,9.776124001E0,9.779603241E0
7.476284688E0,1.502361596E-1,2.196680009E-1,9.776124001E0,9.779745672E0
7.478804896E0,1.454477459E-1,2.244564146E-1,9.785700798E0,9.789355231E0
7.481324740E0,1.406593472E-1,2.196680009E-1,9.766547203E0,9.770029854E0
7.483844480E0,1.358709484E-1,2.292448133E-1,9.766547203E0,9.770182105E0
7.486364167E0,1.310825497E-1,2.196680009E-1,9.766547203E0,9.769896670E0
7.488883855E0,1.262941360E-1,2.100912035E-1,9.766547203E0,9.769622961E0
7.491403542E0,1.454477459E-1,1.861491799E-1,9.776124001E0,9.778977812E0
7.493923230E0,1.502361596E-1,1.909375787E-1,9.790489197E0,9.793503294E0
7.496442969E0,1.502361596E-1,1.957259923E-1,9.776124001E0,9.779237191E0
7.498962761E0,1.502361596E-1,1.861491799E-1,9.766547203E0,9.769476275E0
7.501482605E0,1.550245583E-1,1.861491799E-1,9.766547203E0,9.769551085E0
7.504002500E0,1.454477459E-1,1.813607812E-1,9.795277596E0,9.798036025E0
7.506522448E0,1.454477459E-1,2.005143911E-1,9.790489197E0,9.793622403E0
7.509042448E0,1.358709484E-1,1.957259923E-1,9.785700798E0,9.788601008E0
7.511562500E0,1.502361596E-1,1.909375787E-1,9.790489197E0,9.793503294E0
7.514082605E0,1.358709484E-1,1.813607812E-1,9.790489197E0,9.793111424E0
7.516602761E0,1.358709484E-1,1.765723825E-1,9.804854393E0,9.807385400E0
7.519122969E0,1.310825497E-1,1.669955701E-1,9.800065994E0,9.802365207E0
7.521643230E0,1.454477459E-1,1.526303589E-1,9.800065994E0,9.802333629E0
7.524163542E0,1.502361596E-1,1.717839688E-1,9.804854393E0,9.807509893E0
7.526683907E0,1.550245583E-1,1.622071713E-1,9.795277596E0,9.797847057E0
7.529204323E0,1.550245583E-1,1.622071713E-1,9.780912399E0,9.783485634E0
7.531724740E0,1.310825497E-1,1.622071713E-1,9.800065994E0,9.802284800E0
7.534245157E0,1.502361596E-1,1.574187577E-1,9.814431190E0,9.816843238E0
7.536765573E0,1.550245583E-1,1.430535465E-1,9.804854393E0,9.807123258E0
7.539285469E0,1.406593472E-1,1.382651478E-1,9.804854393E0,9.806838021E0
7.541805365E0,1.550245583E-1,1.574187577E-1,9.795277596E0,9.797768953E0
7.544325261E0,1.598129570E-1,1.622071713E-1,9.795277596E0,9.797923990E0
